Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 88;-0.0351372;-0.05317097;2.832039;-0.03349798;0.01786561;2.825026;-0.03426808;0.3663583;2.804847;-0.04641022;0.5392646;2.73057;-0.1826947;0.2442329;2.844486;-0.2406322;0.03683235;2.926837;-0.308053;-0.1310312;3.010087;-0.3153256;-0.1892123;2.992549;0.1144156;0.2221175;2.751474;0.1939878;-0.001251799;2.760656;0.1762179;-0.2366516;2.714801;0.1548021;-0.3483735;2.679244;-0.1011273;-0.1165005;2.844989;-0.1174394;-0.4665848;2.996584;-0.07052409;-0.6311729;3.049987;-0.141714;-0.5438091;3.005672;0.03178296;-0.1290339;2.826725;0.06694634;-0.5624185;2.932648;0.08700901;-0.8663371;3.0012;0.06900617;-0.9382564;2.958237;9/14/2022 4:22:26 PM
Frame 89;-0.03584468;-0.05426062;2.833664;-0.03450223;0.0171477;2.826431;-0.03538162;0.3666319;2.805411;-0.0495463;0.5488727;2.736775;-0.1836046;0.2444607;2.843977;-0.2682389;0.05631452;2.95282;-0.3062695;-0.1310316;3.009884;-0.3451389;-0.1536103;2.998236;0.114197;0.2213604;2.752276;0.1884631;-0.005777237;2.758037;0.1625005;-0.2357971;2.69023;0.1400554;-0.3237903;2.660596;-0.1017662;-0.118158;2.846537;-0.1218445;-0.4557736;2.988967;-0.01279705;-0.7036288;3.106029;-0.1100137;-0.571952;3.025733;0.03122361;-0.1297141;2.82839;0.06659136;-0.5633153;2.934673;0.081108;-0.8759439;2.997155;0.05989097;-0.9386642;2.940624;9/14/2022 4:22:26 PM
Frame 90;-0.03584468;-0.05426062;2.833664;-0.03450223;0.0171477;2.826431;-0.03538162;0.3666319;2.805411;-0.0495463;0.5488727;2.736775;-0.1836046;0.2444607;2.843977;-0.2682389;0.05631452;2.95282;-0.3062695;-0.1310316;3.009884;-0.3451389;-0.1536103;2.998236;0.114197;0.2213604;2.752276;0.1884631;-0.005777237;2.758037;0.1625005;-0.2357971;2.69023;0.1400554;-0.3237903;2.660596;-0.1017662;-0.118158;2.846537;-0.1218445;-0.4557736;2.988967;-0.01279705;-0.7036288;3.106029;-0.1100137;-0.571952;3.025733;0.03122361;-0.1297141;2.82839;0.06659136;-0.5633153;2.934673;0.081108;-0.8759439;2.997155;0.05989097;-0.9386642;2.940624;9/14/2022 4:22:26 PM
Frame 91;-0.04142244;-0.05870724;2.838822;-0.03975531;0.01385209;2.83166;-0.03810216;0.3684032;2.80936;-0.05139147;0.5514367;2.738972;-0.1842067;0.2444421;2.843613;-0.254379;0.03026026;2.918009;-0.3164943;-0.09342309;3.018419;-0.37022;-0.116629;3.010723;0.1092759;0.2225578;2.753112;0.175437;0.003890205;2.758981;0.1334319;-0.2231621;2.676617;0.1195212;-0.3169143;2.630412;-0.1061182;-0.1212813;2.850294;-0.1185638;-0.4586941;2.990613;-0.169043;-0.6948046;3.106475;-0.134898;-0.593366;3.039944;0.02560724;-0.1312034;2.832389;0.0661568;-0.5643163;2.936653;0.07895233;-0.8824999;2.99381;0.05711095;-0.9393896;2.931777;9/14/2022 4:22:26 PM
Frame 92;-0.04469772;-0.05974989;2.840963;-0.04295176;0.01284454;2.83431;-0.03993315;0.369798;2.812546;-0.05339307;0.5535471;2.740732;-0.1929247;0.2485174;2.851136;-0.273159;0.05438553;2.941614;-0.3140875;-0.08847895;3.016572;-0.3761387;-0.1078811;3.012815;0.10225;0.2268555;2.754502;0.1690351;0.01838596;2.755599;0.1443798;-0.1639399;2.688956;0.1239913;-0.2396005;2.647544;-0.1098909;-0.122249;2.852377;-0.1189855;-0.4607952;2.99393;-0.1796985;-0.7090748;3.097005;-0.1319494;-0.6091142;3.041942;0.02194039;-0.1308154;2.833647;0.06574396;-0.5641321;2.937962;0.07785145;-0.8847179;2.991781;0.05496707;-0.9379626;2.92648;9/14/2022 4:22:26 PM
Frame 93;-0.06352053;-0.02531303;2.844894;-0.05498375;0.03218837;2.838413;-0.0410463;0.3707734;2.814696;-0.05560506;0.5553992;2.743889;-0.2041749;0.2524872;2.860417;-0.2819688;0.05587788;2.955539;-0.3002469;-0.1273385;2.988465;-0.3695731;-0.132184;2.996642;0.09578453;0.2311381;2.755676;0.1662478;0.02442831;2.753942;0.1247685;-0.171517;2.6671;0.1078914;-0.2400224;2.63987;-0.1291033;-0.09805343;2.864598;-0.09846746;-0.4867187;3.015436;-0.3171438;-0.4756325;2.962331;-0.2267233;-0.4924622;2.981625;-0.002854767;-0.09691083;2.827299;0.05726854;-0.5288374;2.934136;0.06841163;-0.8522378;2.984419;0.04300816;-0.8999962;2.919499;9/14/2022 4:22:26 PM
Frame 94;-0.06352053;-0.02531303;2.844894;-0.05498375;0.03218837;2.838413;-0.0410463;0.3707734;2.814696;-0.05560506;0.5553992;2.743889;-0.2041749;0.2524872;2.860417;-0.2819688;0.05587788;2.955539;-0.3002469;-0.1273385;2.988465;-0.3695731;-0.132184;2.996642;0.09578453;0.2311381;2.755676;0.1662478;0.02442831;2.753942;0.1247685;-0.171517;2.6671;0.1078914;-0.2400224;2.63987;-0.1291033;-0.09805343;2.864598;-0.09846746;-0.4867187;3.015436;-0.3171438;-0.4756325;2.962331;-0.2267233;-0.4924622;2.981625;-0.002854767;-0.09691083;2.827299;0.05726854;-0.5288374;2.934136;0.06841163;-0.8522378;2.984419;0.04300816;-0.8999962;2.919499;9/14/2022 4:22:26 PM
Frame 95;-0.06919079;-0.01615334;2.845942;-0.05988482;0.03980456;2.839783;-0.04159191;0.3712379;2.815824;-0.05884375;0.5529332;2.748533;-0.2099549;0.2538855;2.865099;-0.2859398;0.05528931;2.962546;-0.3087277;-0.1438764;2.978162;-0.3539125;-0.197718;2.981966;0.09171528;0.2334372;2.756794;0.1638719;0.02797105;2.753619;0.1158894;-0.1804295;2.661257;0.09183823;-0.2498266;2.632522;-0.1354817;-0.0911384;2.868263;-0.09192482;-0.4963561;3.021176;-0.3472213;-0.3268807;2.923861;-0.2507869;-0.4360209;2.968901;-0.01062823;-0.08681805;2.825417;0.05436195;-0.518695;2.933463;0.06636225;-0.8429094;2.980484;0.04053837;-0.8889164;2.915469;9/14/2022 4:22:26 PM
Frame 96;-0.07193947;-0.01173188;2.846292;-0.06273441;0.04470928;2.840142;-0.04145022;0.3727832;2.817323;-0.07165094;0.5565724;2.755954;-0.2134449;0.2543503;2.868028;-0.2891443;0.05590352;2.972876;-0.3214088;-0.1447043;2.980272;-0.3404054;-0.2112042;2.97361;0.08491727;0.2374032;2.760531;0.1620753;0.0301138;2.753481;0.1073492;-0.1893253;2.662591;0.08249958;-0.2580929;2.63064;-0.1388693;-0.08737543;2.86996;-0.08829463;-0.501619;3.024011;-0.3494729;-0.2925835;2.921912;-0.2600017;-0.4164846;2.964841;-0.01469487;-0.08170288;2.823778;0.05207601;-0.5129635;2.933459;0.06581562;-0.8366542;2.980623;0.04023143;-0.8825157;2.916008;9/14/2022 4:22:26 PM
Frame 97;-0.07193947;-0.01173188;2.846292;-0.06273441;0.04470928;2.840142;-0.04145022;0.3727832;2.817323;-0.07165094;0.5565724;2.755954;-0.2134449;0.2543503;2.868028;-0.2891443;0.05590352;2.972876;-0.3214088;-0.1447043;2.980272;-0.3404054;-0.2112042;2.97361;0.08491727;0.2374032;2.760531;0.1620753;0.0301138;2.753481;0.1073492;-0.1893253;2.662591;0.08249958;-0.2580929;2.63064;-0.1388693;-0.08737543;2.86996;-0.08829463;-0.501619;3.024011;-0.3494729;-0.2925835;2.921912;-0.2600017;-0.4164846;2.964841;-0.01469487;-0.08170288;2.823778;0.05207601;-0.5129635;2.933459;0.06581562;-0.8366542;2.980623;0.04023143;-0.8825157;2.916008;9/14/2022 4:22:26 PM
Frame 98;-0.07514685;-0.01913392;2.848835;-0.06462964;0.04540967;2.84111;-0.04022015;0.3748918;2.819256;-0.08300721;0.5608936;2.759594;-0.2277215;0.2187362;2.866745;-0.2893976;0.022146;2.984725;-0.2425719;-0.1893623;2.876587;-0.2347409;-0.2536038;2.879749;0.07893515;0.2397993;2.763909;0.1531676;0.02526015;2.753878;0.1012345;-0.1962975;2.663447;0.07650287;-0.2663158;2.629691;-0.1418449;-0.08714691;2.870724;-0.08484294;-0.5047017;3.024422;-0.3246741;-0.3342887;2.957155;-0.2538575;-0.4178445;2.9724;-0.01963095;-0.0986359;2.834033;0.05113709;-0.5284243;2.940585;0.06937835;-0.8512964;2.984124;0.04722951;-0.8996814;2.919994;9/14/2022 4:22:26 PM
Frame 99;-0.07914206;-0.03280892;2.852308;-0.0679855;0.03965404;2.843994;-0.03871174;0.3767397;2.821696;-0.1044454;0.5229806;2.76161;-0.2319201;0.2097377;2.865664;-0.2896354;0.01501676;2.987623;-0.2193364;-0.2024129;2.84649;-0.1949808;-0.2675578;2.844455;0.06966849;0.2414297;2.767347;0.1468697;0.02265816;2.753863;0.09659397;-0.1986004;2.663352;0.07247691;-0.2691886;2.629151;-0.1488728;-0.09447208;2.871894;-0.08799651;-0.4732176;3.019685;-0.3206545;-0.3454833;2.978438;-0.2519507;-0.4137868;2.980299;-0.02180217;-0.1091694;2.839431;0.04548322;-0.5329314;2.941855;0.07772876;-0.8524122;2.996765;0.06328678;-0.9055339;2.938992;9/14/2022 4:22:26 PM
Frame 100;-0.07914206;-0.03280892;2.852308;-0.0679855;0.03965404;2.843994;-0.03871174;0.3767397;2.821696;-0.1044454;0.5229806;2.76161;-0.2319201;0.2097377;2.865664;-0.2896354;0.01501676;2.987623;-0.2193364;-0.2024129;2.84649;-0.1949808;-0.2675578;2.844455;0.06966849;0.2414297;2.767347;0.1468697;0.02265816;2.753863;0.09659397;-0.1986004;2.663352;0.07247691;-0.2691886;2.629151;-0.1488728;-0.09447208;2.871894;-0.08799651;-0.4732176;3.019685;-0.3206545;-0.3454833;2.978438;-0.2519507;-0.4137868;2.980299;-0.02180217;-0.1091694;2.839431;0.04548322;-0.5329314;2.941855;0.07772876;-0.8524122;2.996765;0.06328678;-0.9055339;2.938992;9/14/2022 4:22:26 PM
Frame 101;-0.0809935;-0.03682365;2.853654;-0.07117437;0.03687939;2.846733;-0.07229504;0.3818164;2.850552;-0.112753;0.5270533;2.76722;-0.2332995;0.2066372;2.864164;-0.2892045;0.01169703;2.988028;-0.2088532;-0.206233;2.834027;-0.1796478;-0.2721032;2.83109;0.06432424;0.2428431;2.769443;0.1402283;0.02352361;2.753205;0.08993459;-0.200922;2.66119;0.06755181;-0.2730735;2.628234;-0.1510262;-0.09548593;2.872222;-0.1160007;-0.4594482;3.022612;-0.2906886;-0.3064626;2.954053;-0.2484642;-0.3914155;2.975152;-0.02270206;-0.1130655;2.84133;0.04193784;-0.5394183;2.943873;0.0776825;-0.8582668;2.999097;0.06435607;-0.911598;2.941144;9/14/2022 4:22:26 PM
Frame 102;-0.08199602;-0.03890682;2.854357;-0.07429263;0.03424447;2.849503;-0.09793282;0.3683724;2.865432;-0.1175816;0.5075049;2.774719;-0.2331124;0.207129;2.862547;-0.2715654;0.02950845;2.948184;-0.2084639;-0.2011106;2.837134;-0.176376;-0.2690757;2.828495;0.05929255;0.2422448;2.771009;0.1354579;0.02063598;2.752363;0.08386811;-0.2055617;2.658387;0.06167482;-0.2798466;2.626902;-0.1520967;-0.09612979;2.872364;-0.1411832;-0.4226464;3.000218;-0.162966;-0.57142;3.095241;-0.181134;-0.4926045;3.03224;-0.02322382;-0.1147566;2.84221;0.04031589;-0.5418874;2.94446;0.07682905;-0.8610957;2.99941;0.06271496;-0.9146696;2.940239;9/14/2022 4:22:27 PM
Frame 103;-0.08199602;-0.03890682;2.854357;-0.07429263;0.03424447;2.849503;-0.09793282;0.3683724;2.865432;-0.1175816;0.5075049;2.774719;-0.2331124;0.207129;2.862547;-0.2715654;0.02950845;2.948184;-0.2084639;-0.2011106;2.837134;-0.176376;-0.2690757;2.828495;0.05929255;0.2422448;2.771009;0.1354579;0.02063598;2.752363;0.08386811;-0.2055617;2.658387;0.06167482;-0.2798466;2.626902;-0.1520967;-0.09612979;2.872364;-0.1411832;-0.4226464;3.000218;-0.162966;-0.57142;3.095241;-0.181134;-0.4926045;3.03224;-0.02322382;-0.1147566;2.84221;0.04031589;-0.5418874;2.94446;0.07682905;-0.8610957;2.99941;0.06271496;-0.9146696;2.940239;9/14/2022 4:22:27 PM
Frame 104;-0.08350501;-0.0416174;2.854949;-0.07810322;0.0306185;2.852247;-0.1051702;0.3665035;2.869501;-0.1213021;0.5452998;2.776309;-0.2038495;0.240617;2.83862;-0.234491;0.06327621;2.895818;-0.2190323;-0.1860085;2.854501;-0.1855068;-0.2568583;2.837779;0.05645834;0.2416724;2.771847;0.1326308;0.01861704;2.752058;0.08107553;-0.2076797;2.657735;0.05792593;-0.2855123;2.631392;-0.1527222;-0.09662085;2.872368;-0.1411436;-0.4290825;2.999594;-0.2184892;-0.6339499;3.16737;-0.1871164;-0.5326375;3.069538;-0.02365752;-0.1159138;2.842586;0.03912855;-0.5445259;2.944158;0.06994903;-0.8675874;2.993067;0.05504801;-0.9195645;2.930011;9/14/2022 4:22:27 PM
Frame 105;-0.08516367;-0.0437011;2.855376;-0.08152593;0.02754234;2.854479;-0.1070874;0.3650157;2.869488;-0.1212026;0.5555646;2.776706;-0.1982783;0.2461615;2.833559;-0.2695417;0.07947689;2.93019;-0.2857891;-0.1127969;2.988174;-0.2510146;-0.1878238;2.953804;0.05453254;0.2407129;2.772394;0.1217669;0.01099089;2.755112;0.07958157;-0.2084621;2.658355;0.05771454;-0.2871417;2.637474;-0.153688;-0.09809537;2.872222;-0.1400505;-0.4357419;3.000888;-0.3242884;-0.4611998;3.117996;-0.2351697;-0.4756555;3.06539;-0.02477543;-0.1161072;2.842468;0.03825431;-0.5456328;2.94355;0.06563394;-0.8697163;2.988698;0.0500554;-0.920437;2.923491;9/14/2022 4:22:27 PM
Frame 106;-0.08516367;-0.0437011;2.855376;-0.08152593;0.02754234;2.854479;-0.1070874;0.3650157;2.869488;-0.1212026;0.5555646;2.776706;-0.1982783;0.2461615;2.833559;-0.2695417;0.07947689;2.93019;-0.2857891;-0.1127969;2.988174;-0.2510146;-0.1878238;2.953804;0.05453254;0.2407129;2.772394;0.1217669;0.01099089;2.755112;0.07958157;-0.2084621;2.658355;0.05771454;-0.2871417;2.637474;-0.153688;-0.09809537;2.872222;-0.1400505;-0.4357419;3.000888;-0.3242884;-0.4611998;3.117996;-0.2351697;-0.4756555;3.06539;-0.02477543;-0.1161072;2.842468;0.03825431;-0.5456328;2.94355;0.06563394;-0.8697163;2.988698;0.0500554;-0.920437;2.923491;9/14/2022 4:22:27 PM
Frame 107;-0.09630852;-0.05206462;2.856919;-0.08972009;0.02054141;2.856787;-0.08623267;0.3620558;2.85091;-0.121653;0.5602304;2.776269;-0.2171573;0.1917099;2.840189;-0.25567;0.02091004;2.910357;-0.2446902;-0.1593049;2.95601;-0.2293594;-0.2140494;2.945421;0.03253995;0.2347325;2.771451;0.1129379;0.002967128;2.759232;0.0772029;-0.2183276;2.671137;0.05979153;-0.2931325;2.644672;-0.1604661;-0.1072931;2.872818;-0.08601217;-0.4922784;3.014826;-0.2910167;-0.269223;2.998501;-0.2151344;-0.3868628;3.014629;-0.04722868;-0.1171007;2.843328;0.03631583;-0.5466656;2.941402;0.06200913;-0.8707128;2.984932;0.04537246;-0.9204159;2.918591;9/14/2022 4:22:27 PM
Frame 108;-0.1044504;-0.05910784;2.858215;-0.097109;0.0126829;2.857432;-0.08221108;0.3572823;2.843331;-0.127193;0.5269884;2.778851;-0.2229923;0.1725578;2.842337;-0.2477485;0.006335987;2.896383;-0.2274263;-0.1763089;2.926354;-0.2140052;-0.2301058;2.921791;0.02369278;0.2318914;2.770686;0.0889432;-0.001248019;2.771045;0.059501;-0.2285444;2.684884;0.05863398;-0.2971463;2.647328;-0.1653681;-0.1142037;2.873784;-0.09101822;-0.4962347;3.018581;-0.286727;-0.2479788;2.985833;-0.214892;-0.3750841;3.008854;-0.05770923;-0.1191758;2.844611;0.03166153;-0.5496099;2.938044;0.0605142;-0.8717788;2.983619;0.04357799;-0.9213835;2.917444;9/14/2022 4:22:27 PM
Frame 109;-0.1047027;-0.06136052;2.85749;-0.09801407;0.01028639;2.856789;-0.07903793;0.3572037;2.839055;-0.1282499;0.5221126;2.777888;-0.2309519;0.1705683;2.847178;-0.2540185;0.004364348;2.90336;-0.2328565;-0.1774652;2.929001;-0.2182998;-0.2320905;2.925211;0.01972967;0.2306337;2.770161;0.1092433;0.01919679;2.757416;0.07473631;-0.2250447;2.695913;0.07306454;-0.2999415;2.680332;-0.1648081;-0.1197376;2.87247;-0.161265;-0.4457313;3.012082;-0.03498818;-0.3305218;2.840441;-0.1083181;-0.3816209;2.91707;-0.04558003;-0.1141397;2.840852;0.02973884;-0.5494599;2.933783;0.05861101;-0.8712743;2.9756;0.04043655;-0.92025;2.910007;9/14/2022 4:22:27 PM
Frame 110;-0.1032904;-0.06209449;2.856078;-0.09768587;0.009289909;2.855408;-0.07810276;0.3584925;2.835442;-0.1286793;0.5247397;2.77214;-0.2392829;0.1912413;2.851775;-0.2876871;0.02677775;2.950136;-0.2485728;-0.1911792;2.894671;-0.2251204;-0.241935;2.905704;0.01786599;0.2301311;2.769935;0.09094357;0.03938494;2.742099;0.07662117;-0.2200428;2.700407;0.0759825;-0.2984725;2.690629;-0.1638536;-0.1228862;2.871119;-0.1693746;-0.4534532;3.010817;0.03797544;-0.3440418;2.800102;-0.06330013;-0.3840406;2.884598;-0.03764476;-0.1110562;2.838346;0.02845087;-0.5490258;2.92958;0.05474668;-0.8713971;2.962972;0.0352437;-0.9190664;2.897038;9/14/2022 4:22:27 PM
Frame 111;-0.1032904;-0.06209449;2.856078;-0.09768587;0.009289909;2.855408;-0.07810276;0.3584925;2.835442;-0.1286793;0.5247397;2.77214;-0.2392829;0.1912413;2.851775;-0.2876871;0.02677775;2.950136;-0.2485728;-0.1911792;2.894671;-0.2251204;-0.241935;2.905704;0.01786599;0.2301311;2.769935;0.09094357;0.03938494;2.742099;0.07662117;-0.2200428;2.700407;0.0759825;-0.2984725;2.690629;-0.1638536;-0.1228862;2.871119;-0.1693746;-0.4534532;3.010817;0.03797544;-0.3440418;2.800102;-0.06330013;-0.3840406;2.884598;-0.03764476;-0.1110562;2.838346;0.02845087;-0.5490258;2.92958;0.05474668;-0.8713971;2.962972;0.0352437;-0.9190664;2.897038;9/14/2022 4:22:27 PM
Frame 112;-0.1002051;-0.05637105;2.851476;-0.09640384;0.0133016;2.850669;-0.08121938;0.362278;2.829955;-0.1259346;0.5363349;2.763772;-0.2561285;0.2611648;2.882524;-0.3124534;0.06092452;2.989367;-0.2549742;-0.1911013;2.889676;-0.2306024;-0.2427277;2.900593;0.01844047;0.231383;2.768577;0.09817169;0.04034412;2.745069;0.08421329;-0.2189177;2.704789;0.07989099;-0.2993659;2.695954;-0.161917;-0.1173741;2.865203;-0.164411;-0.4667806;3.010353;-0.07994506;-0.2597473;2.899466;-0.09714782;-0.3505498;2.917375;-0.03313693;-0.1092643;2.836763;0.02678352;-0.5486113;2.924146;0.04599906;-0.873827;2.935823;0.01949677;-0.9184347;2.86924;9/14/2022 4:22:27 PM
Frame 113;-0.09341992;-0.06296214;2.829442;-0.0972138;0.004950313;2.823441;-0.1206387;0.3461395;2.795638;-0.1207295;0.5409091;2.751773;-0.2457983;0.2381454;2.850736;-0.317305;0.06424648;2.991637;-0.2617055;-0.1895099;2.885906;-0.2384465;-0.2433903;2.892948;0.03685623;0.2083546;2.746801;0.120766;0.01454627;2.756967;0.1070252;-0.2351117;2.71176;0.08832242;-0.3436575;2.690056;-0.1493929;-0.120906;2.845636;-0.1273842;-0.4976091;3.016034;-0.1526706;-0.2256906;2.977496;-0.1261701;-0.337713;2.961137;-0.02942542;-0.1401914;2.824375;0.017942;-0.5726289;2.889574;0.03534792;-0.8910529;2.913531;0.01077583;-0.9379302;2.848192;9/14/2022 4:22:27 PM
Frame 114;-0.09117025;-0.053715;2.824384;-0.09375946;0.01420587;2.817282;-0.0969741;0.3584334;2.783131;-0.1203186;0.5422988;2.745463;-0.2428946;0.2379521;2.843902;-0.294307;0.04476411;2.93036;-0.2337154;-0.1337055;2.804751;-0.2156779;-0.195232;2.805681;0.04231306;0.2158403;2.743684;0.1196044;0.01914673;2.755916;0.1164314;-0.2283654;2.714947;0.09835559;-0.3671825;2.687991;-0.147951;-0.1107618;2.843059;-0.1293084;-0.4999087;3.016376;-0.162883;-0.2234218;2.985848;-0.1391815;-0.3369204;2.971837;-0.02946394;-0.1339367;2.817529;0.01619113;-0.5722322;2.884139;0.02695854;-0.8930059;2.887527;0.004006844;-0.936593;2.818888;9/14/2022 4:22:27 PM
Frame 115;-0.08891187;-0.05078439;2.821435;-0.09011634;0.01735536;2.813511;-0.08463395;0.362124;2.777214;-0.1203271;0.5429292;2.740279;-0.2409845;0.2300365;2.834837;-0.2407154;-0.02144851;2.82125;-0.1811717;-0.1936884;2.698565;-0.1644667;-0.256447;2.692045;0.04483584;0.2206719;2.740767;0.1242182;0.008652125;2.750768;0.1248138;-0.2384664;2.713878;0.1120091;-0.3615547;2.690055;-0.1458164;-0.1093785;2.840462;-0.1385089;-0.4981068;3.016945;-0.1688702;-0.22518;2.987849;-0.1559937;-0.3378148;2.979854;-0.02832118;-0.1301538;2.813668;0.01480216;-0.5714889;2.878468;0.02324519;-0.8947694;2.875887;0.001251293;-0.9372995;2.806932;9/14/2022 4:22:27 PM
Frame 116;-0.08359938;-0.05278446;2.817286;-0.08330796;0.01619801;2.808821;-0.07133088;0.3645336;2.769789;-0.1221673;0.5376918;2.719467;-0.2400443;0.213675;2.820613;-0.200539;-0.05310081;2.748722;-0.2288812;-0.2530801;2.844963;-0.1989616;-0.3060746;2.79922;0.04515499;0.2235488;2.737128;0.1310466;0.01102746;2.741011;0.1285854;-0.2387423;2.713068;0.1281043;-0.3285964;2.693707;-0.141434;-0.1151548;2.836075;-0.1443832;-0.4959114;3.017241;-0.1723415;-0.2275293;2.986632;-0.1624203;-0.3374359;2.982795;-0.02559362;-0.1280458;2.810126;0.01401037;-0.5718092;2.870071;0.01567852;-0.900456;2.847519;-0.005166402;-0.9407831;2.777641;9/14/2022 4:22:27 PM
Frame 117;-0.08359938;-0.05278446;2.817286;-0.08330796;0.01619801;2.808821;-0.07133088;0.3645336;2.769789;-0.1221673;0.5376918;2.719467;-0.2400443;0.213675;2.820613;-0.200539;-0.05310081;2.748722;-0.2288812;-0.2530801;2.844963;-0.1989616;-0.3060746;2.79922;0.04515499;0.2235488;2.737128;0.1310466;0.01102746;2.741011;0.1285854;-0.2387423;2.713068;0.1281043;-0.3285964;2.693707;-0.141434;-0.1151548;2.836075;-0.1443832;-0.4959114;3.017241;-0.1723415;-0.2275293;2.986632;-0.1624203;-0.3374359;2.982795;-0.02559362;-0.1280458;2.810126;0.01401037;-0.5718092;2.870071;0.01567852;-0.900456;2.847519;-0.005166402;-0.9407831;2.777641;9/14/2022 4:22:27 PM
Frame 118;-0.08359938;-0.05278446;2.817286;-0.08330796;0.01619801;2.808821;-0.07133088;0.3645336;2.769789;-0.1221673;0.5376918;2.719467;-0.2400443;0.213675;2.820613;-0.200539;-0.05310081;2.748722;-0.2288812;-0.2530801;2.844963;-0.1989616;-0.3060746;2.79922;0.04515499;0.2235488;2.737128;0.1310466;0.01102746;2.741011;0.1285854;-0.2387423;2.713068;0.1281043;-0.3285964;2.693707;-0.141434;-0.1151548;2.836075;-0.1443832;-0.4959114;3.017241;-0.1723415;-0.2275293;2.986632;-0.1624203;-0.3374359;2.982795;-0.02559362;-0.1280458;2.810126;0.01401037;-0.5718092;2.870071;0.01567852;-0.900456;2.847519;-0.005166402;-0.9407831;2.777641;9/14/2022 4:22:27 PM
Frame 119;-0.07485293;-0.05838548;2.802893;-0.07199755;0.01073198;2.79247;-0.0476855;0.3493283;2.738388;-0.1210676;0.525006;2.678974;-0.2396742;0.2042098;2.812466;-0.3114472;0.02505841;2.976285;-0.3433106;-0.1837219;3.047076;-0.3344716;-0.2469424;3.010599;0.04731653;0.2209959;2.716341;0.1343018;-0.00479963;2.729756;0.1408179;-0.2568573;2.696983;0.1344081;-0.3777855;2.678862;-0.1359028;-0.1240238;2.822614;-0.1566116;-0.4936819;3.012514;-0.2872424;-0.2903684;2.925097;-0.2539544;-0.3747377;2.948455;-0.01818536;-0.1280079;2.795707;0.005945183;-0.577271;2.836343;0.0139378;-0.9054595;2.829447;-0.007670523;-0.9456027;2.760731;9/14/2022 4:22:27 PM
Frame 120;-0.07485293;-0.05838548;2.802893;-0.07199755;0.01073198;2.79247;-0.0476855;0.3493283;2.738388;-0.1210676;0.525006;2.678974;-0.2396742;0.2042098;2.812466;-0.3114472;0.02505841;2.976285;-0.3433106;-0.1837219;3.047076;-0.3344716;-0.2469424;3.010599;0.04731653;0.2209959;2.716341;0.1343018;-0.00479963;2.729756;0.1408179;-0.2568573;2.696983;0.1344081;-0.3777855;2.678862;-0.1359028;-0.1240238;2.822614;-0.1566116;-0.4936819;3.012514;-0.2872424;-0.2903684;2.925097;-0.2539544;-0.3747377;2.948455;-0.01818536;-0.1280079;2.795707;0.005945183;-0.577271;2.836343;0.0139378;-0.9054595;2.829447;-0.007670523;-0.9456027;2.760731;9/14/2022 4:22:27 PM
Frame 121;-0.07084652;-0.05636964;2.787502;-0.06765724;0.01060376;2.779993;-0.04239843;0.34472;2.730056;-0.1118277;0.5195904;2.66099;-0.2423558;0.2120332;2.810205;-0.3192741;0.04143486;2.991454;-0.3538091;-0.1557055;3.034384;-0.3484057;-0.2342666;3.022738;0.05166923;0.2175989;2.701801;0.1358265;-0.01173725;2.72264;0.1428678;-0.2626162;2.691183;0.1361687;-0.3798209;2.674268;-0.1345051;-0.1249049;2.811697;-0.1816224;-0.4558382;2.976647;-0.1511036;-0.6351652;3.066306;-0.2059149;-0.5544997;2.983866;-0.01198202;-0.1242993;2.773571;0.002508848;-0.5751672;2.821639;0.01409266;-0.9051651;2.825728;-0.008123809;-0.9461156;2.757703;9/14/2022 4:22:27 PM
Frame 122;-0.06960618;-0.05418378;2.761783;-0.06597119;0.01047941;2.752557;-0.04356458;0.3363868;2.70962;-0.09898297;0.5125315;2.62583;-0.2441993;0.2218169;2.802715;-0.2946438;0.03698711;2.926165;-0.32559;-0.1350923;2.947798;-0.3210547;-0.1961333;2.968652;0.06008295;0.2095228;2.662421;0.1400615;-0.02590669;2.682124;0.1474846;-0.2727129;2.666075;0.1408096;-0.3694092;2.661337;-0.1356668;-0.1254141;2.790739;-0.1659496;-0.4956187;2.970674;-0.06867649;-0.8105689;3.136119;-0.1365006;-0.7097695;3.020267;-0.009197476;-0.1221664;2.743707;0.0004682892;-0.5724948;2.808195;0.01280553;-0.9029738;2.82336;-0.01316863;-0.9449556;2.757872;9/14/2022 4:22:27 PM
