Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 86;-0.1229555;0.01360112;3.02073;-0.1236474;0.06668486;3.022531;-0.1485858;0.3279571;3.005517;-0.1787325;0.5124397;2.973808;-0.2465717;0.1819927;3.009203;-0.2447111;0.02760421;2.994821;-0.1462012;-0.1257788;2.968912;-0.1815562;-0.1889437;2.973254;-0.00894104;0.2233871;2.967623;0.06178074;0.06236371;2.912039;0.1071083;-0.08341042;2.79664;0.1178245;-0.1201357;2.76882;-0.1787331;-0.04535747;3.031493;-0.12649;-0.2925147;3.037926;-0.04215238;-0.5488041;3.01632;-0.04023614;-0.5896344;2.94255;-0.05465504;-0.03308123;3.014322;-0.005747155;-0.3811667;3.011619;0.01380184;-0.5709705;3.00464;0.02005303;-0.6276463;2.969716;9/14/2022 4:40:33 PM
Frame 87;-0.1333687;0.0117328;3.028956;-0.1353765;0.06648609;3.028591;-0.1674215;0.344568;3.0042;-0.1902825;0.520257;2.979891;-0.2535678;0.1723365;3.009911;-0.2430813;0.01775975;2.996414;-0.1181567;-0.1629479;2.932827;-0.156844;-0.2150805;2.944762;-0.02256824;0.2190007;2.974411;0.06387811;0.03702927;2.908897;0.07536952;-0.1673384;2.813426;0.07685232;-0.2328174;2.788647;-0.1899031;-0.04409171;3.040431;-0.1625009;-0.2981841;3.047248;-0.08168709;-0.5566519;3.015785;-0.06985529;-0.5919386;2.93977;-0.06376237;-0.04336981;3.024412;-0.03967642;-0.4024709;2.999205;0.01188922;-0.6502493;3.003459;0.01071212;-0.69166;2.940143;9/14/2022 4:40:33 PM
Frame 88;-0.133919;0.01055502;3.030407;-0.1365868;0.06587609;3.029713;-0.1488781;0.3225179;3.013437;-0.1924367;0.5206244;2.981308;-0.2534107;0.1693408;3.009722;-0.2490836;-0.02656958;3.008491;-0.1201877;-0.1951006;2.970339;-0.1525662;-0.2420202;2.96247;-0.02752823;0.2173205;2.977134;0.05409773;0.03425377;2.912491;0.0654147;-0.179991;2.826453;0.07201959;-0.2509751;2.809874;-0.188944;-0.04360447;3.040265;-0.1686787;-0.2990296;3.048844;-0.08796042;-0.5580594;3.013881;-0.07584179;-0.5920029;2.938332;-0.06458058;-0.04540412;3.02724;-0.03921052;-0.3980788;2.991163;0.01086777;-0.6668615;2.999022;0.007591044;-0.7052499;2.929473;9/14/2022 4:40:33 PM
Frame 89;-0.1333011;0.009981532;3.030836;-0.1367188;0.06559376;3.030143;-0.1531834;0.3304368;3.017384;-0.1994759;0.5220878;2.984363;-0.2527301;0.1672892;3.00938;-0.2495553;-0.03388451;3.010678;-0.1174897;-0.1831853;2.980924;-0.1480206;-0.2378141;2.969569;-0.02960165;0.2159067;2.979056;0.04977586;0.03231955;2.916766;0.06590706;-0.1858501;2.840516;0.07537735;-0.2574959;2.824572;-0.1862714;-0.04318746;3.038723;-0.1716303;-0.2994452;3.049284;-0.09180149;-0.5592465;3.009654;-0.08132378;-0.5919613;2.935307;-0.06492669;-0.04551632;3.028337;-0.01641721;-0.3759092;2.968421;0.01076433;-0.6642267;2.990174;0.005897197;-0.7029732;2.920059;9/14/2022 4:40:34 PM
Frame 90;-0.118551;0.02025689;3.027708;-0.1309513;0.07169066;3.02957;-0.1650263;0.3411633;3.022103;-0.2077225;0.5067021;3.013486;-0.249516;0.1656089;3.007331;-0.2919299;-0.001023135;3.021133;-0.1468125;-0.0431442;2.985504;-0.09171167;-0.05742516;2.971283;-0.03862283;0.2554878;3.0042;0.05015449;0.06846976;2.959765;0.0905505;-0.1412914;2.884443;0.09234378;-0.2081555;2.861811;-0.1446828;-0.0404014;3.031964;-0.0232956;-0.37917;2.927449;-0.04481004;-0.6767877;2.963499;-0.03677524;-0.7305294;2.892828;-0.05371198;-0.0337951;3.025851;0.03236507;-0.3561192;2.967924;0.01130805;-0.6473716;2.981533;0.004372998;-0.6850106;2.912965;9/14/2022 4:40:34 PM
Frame 91;-0.0793419;-0.01762348;3.023534;-0.09546029;0.0343508;3.027946;-0.1635443;0.3009103;3.025797;-0.2064754;0.5018764;3.017184;-0.2467234;0.1648089;3.006215;-0.2873077;0.003386268;3.020657;-0.1167299;-0.1010286;2.974021;-0.1091982;-0.1442701;2.967965;-0.05701636;0.2490555;3.001809;0.06057347;0.07436376;2.966373;0.1045048;-0.1351254;2.896699;0.1139315;-0.201987;2.877858;-0.09768987;-0.05547376;3.031619;0.02743778;-0.3428238;2.921422;-0.02591272;-0.6266438;2.961152;-0.02929785;-0.664367;2.895841;-0.02920076;-0.06973778;3.012607;-0.03000509;-0.4050574;2.935261;0.01052749;-0.65104;2.987538;-0.002932463;-0.7346457;2.977831;9/14/2022 4:40:34 PM
Frame 92;-0.0793419;-0.01762348;3.023534;-0.09546029;0.0343508;3.027946;-0.1635443;0.3009103;3.025797;-0.2064754;0.5018764;3.017184;-0.2467234;0.1648089;3.006215;-0.2873077;0.003386268;3.020657;-0.1167299;-0.1010286;2.974021;-0.1091982;-0.1442701;2.967965;-0.05701636;0.2490555;3.001809;0.06057347;0.07436376;2.966373;0.1045048;-0.1351254;2.896699;0.1139315;-0.201987;2.877858;-0.09768987;-0.05547376;3.031619;0.02743778;-0.3428238;2.921422;-0.02591272;-0.6266438;2.961152;-0.02929785;-0.664367;2.895841;-0.02920076;-0.06973778;3.012607;-0.03000509;-0.4050574;2.935261;0.01052749;-0.65104;2.987538;-0.002932463;-0.7346457;2.977831;9/14/2022 4:40:34 PM
Frame 93;-0.06704657;-0.04286172;3.019696;-0.08258928;0.003891091;3.025265;-0.1553197;0.2067366;3.021635;-0.2008893;0.4297079;3.019384;-0.2453527;0.1618561;3.005065;-0.2565435;0.0002356751;3.014049;-0.07928575;-0.1718815;2.958349;-0.1176277;-0.226491;2.961648;-0.09133003;0.2322226;2.997357;0.06932765;0.07747757;2.969083;0.1264189;-0.1057811;2.916797;0.1441135;-0.1707551;2.902478;-0.08414848;-0.07756248;3.027298;0.03576999;-0.3183436;2.925724;-0.07300241;-0.5698529;2.864121;-0.08434657;-0.6300527;2.848283;-0.02729285;-0.08782959;3.00554;-0.08411372;-0.438437;2.905431;-0.05159717;-0.6843796;2.974361;-0.06086544;-0.7442147;2.921576;9/14/2022 4:40:34 PM
Frame 94;-0.1067723;-0.09296721;3.020608;-0.1037942;-0.04365551;3.024063;-0.0581921;0.1873962;3.017906;-0.1459607;0.3817722;3.022145;-0.2136834;0.1735407;2.994101;-0.2355385;0.001356412;3.003308;-0.1941928;-0.1720088;2.97056;-0.2070398;-0.2239572;2.977944;-0.1189887;0.2228885;2.993837;0.05755061;0.1279948;2.979478;0.1281894;-0.04790543;2.936926;0.1424263;-0.1145108;2.919876;-0.1294196;-0.1278202;3.016718;-0.06554024;-0.4077076;2.826962;-0.090803;-0.6419747;2.866057;-0.09909157;-0.7006463;2.811254;-0.08635274;-0.1183193;3.021983;-0.1064045;-0.4286966;2.854093;-0.09047747;-0.6868237;2.926461;-0.09245054;-0.7666466;2.906799;9/14/2022 4:40:34 PM
Frame 95;-0.1066286;-0.1059038;3.020056;-0.1013666;-0.0558218;3.023959;-0.05053667;0.1864523;3.016918;-0.1393442;0.3719001;3.023782;-0.2149597;0.1713768;2.993638;-0.2325654;0.0009491587;3.001169;-0.2084456;-0.1725475;2.972108;-0.2180807;-0.2242341;2.979746;-0.1273846;0.2220419;2.993144;0.03993977;0.1097975;2.99123;0.1369153;-0.0594743;2.949871;0.1494362;-0.1428751;2.940085;-0.1342987;-0.1422223;3.012714;-0.1086216;-0.4415966;2.779149;-0.09952644;-0.6905574;2.851645;-0.1047513;-0.7451962;2.790443;-0.08645963;-0.1247602;3.02628;-0.1091238;-0.4247861;2.840467;-0.1009291;-0.6854546;2.897917;-0.1067604;-0.7718132;2.882848;9/14/2022 4:40:34 PM
Frame 96;-0.1075416;-0.1097641;3.019702;-0.1008319;-0.05985277;3.023938;-0.05134171;0.1898601;3.016453;-0.1286988;0.3807715;3.024394;-0.2150576;0.1713967;2.992961;-0.2466624;0.007526705;2.999023;-0.2444985;-0.1512813;2.992774;-0.2390929;-0.2121568;2.990966;-0.1307616;0.222015;2.993018;0.01818215;0.07348785;2.987147;0.1002708;-0.1227122;2.953286;0.1253733;-0.1952686;2.945957;-0.1402474;-0.1411021;3.015146;-0.1316784;-0.3617754;2.77478;-0.1197488;-0.6362607;2.824615;-0.1205172;-0.6785197;2.756191;-0.08578342;-0.1258861;3.024826;-0.1113472;-0.4191873;2.827757;-0.1076347;-0.681908;2.879166;-0.1177642;-0.7695139;2.861304;9/14/2022 4:40:34 PM
Frame 97;-0.1188558;-0.108244;3.018381;-0.1050665;-0.06055443;3.023697;-0.05262677;0.1898834;3.016415;-0.1226197;0.385336;3.024318;-0.2157775;0.1714577;2.992536;-0.2485386;0.007888202;2.997902;-0.2496658;-0.1659284;3.001776;-0.2456144;-0.2228916;2.999678;-0.1233889;0.2269038;2.995648;0.01363242;0.05979962;2.985832;0.08593385;-0.1430525;2.952345;0.1174015;-0.2087606;2.947099;-0.1574538;-0.1379762;3.014126;-0.1274341;-0.3620905;2.769317;-0.1262045;-0.6379466;2.814604;-0.1254177;-0.6776312;2.745461;-0.1038711;-0.1289952;3.022425;-0.115802;-0.4139824;2.811636;-0.1183017;-0.6785852;2.860007;-0.135921;-0.763755;2.832267;9/14/2022 4:40:34 PM
Frame 98;-0.1200122;-0.1060836;3.015858;-0.1063141;-0.06090072;3.023323;-0.06843053;0.1596139;3.021586;-0.1177367;0.3782013;3.025797;-0.2184842;0.1703774;2.99281;-0.237579;-0.0225364;2.991787;-0.2417713;-0.2047091;3.009462;-0.24761;-0.2392406;3.00665;-0.1171956;0.2299592;2.997459;0.02755871;0.06063867;2.987055;0.08442942;-0.1493802;2.951073;0.1318827;-0.1810036;2.932499;-0.1602586;-0.1381235;3.011848;-0.1282891;-0.4102902;2.797054;-0.1507292;-0.6810222;2.847668;-0.1580717;-0.7513516;2.79973;-0.09044788;-0.1234574;3.011272;-0.1182592;-0.407983;2.801039;-0.1278633;-0.6733443;2.841466;-0.1453707;-0.7589726;2.815848;9/14/2022 4:40:34 PM
Frame 99;-0.1154895;-0.08676704;3.010298;-0.1077126;-0.05707793;3.022278;-0.1025822;0.123177;3.019682;-0.1205628;0.3549529;3.026386;-0.1901861;0.1526452;2.989222;-0.2310319;-0.0242863;2.979748;-0.2674088;-0.1884774;2.968984;-0.2684674;-0.2330053;2.984094;0.0432267;0.176164;3.016762;0.07943825;0.01950703;2.988675;0.0983539;-0.1531558;2.938023;0.1340698;-0.165217;2.92875;-0.161866;-0.1347364;3.008147;-0.130026;-0.3683208;2.755597;-0.1609918;-0.6371411;2.769638;-0.1601297;-0.6802836;2.700189;-0.07449429;-0.1183048;3.004361;-0.1225816;-0.3957572;2.787658;-0.1364163;-0.6617969;2.811597;-0.1573404;-0.7442311;2.782877;9/14/2022 4:40:34 PM
Frame 100;-0.1127288;-0.07905773;3.007721;-0.1081819;-0.05367804;3.021466;-0.1093999;0.1187849;3.018961;-0.1313349;0.350855;3.025275;-0.1828771;0.1472853;2.988412;-0.2297114;-0.02700641;2.97568;-0.2764227;-0.1869726;2.958597;-0.2810243;-0.2328867;2.973207;0.1007506;0.1713148;3.022783;0.08994731;0.01033249;2.9892;0.1005599;-0.1542292;2.936194;0.1292264;-0.1573664;2.931809;-0.164123;-0.1345324;3.004273;-0.1362685;-0.3292284;2.721587;-0.1664081;-0.5994231;2.722966;-0.1622525;-0.6329465;2.649452;-0.05106764;-0.1257322;3.000669;-0.1260128;-0.3901848;2.777147;-0.1460625;-0.658085;2.791611;-0.1669458;-0.7398087;2.763671;9/14/2022 4:40:34 PM
Frame 101;-0.1106121;-0.0742534;3.006382;-0.1075042;-0.04916878;3.020914;-0.1082071;0.1240454;3.018266;-0.1381781;0.3497643;3.024285;-0.2015833;0.08134846;2.998279;-0.2406094;-0.06642535;2.974625;-0.1857659;-0.2157716;2.934739;-0.2015225;-0.2633772;2.946124;0.1231177;0.1696569;3.025186;0.09466451;0.005967145;2.989447;0.1205348;-0.1368843;2.921345;0.1332738;-0.1650595;2.92449;-0.1660411;-0.134961;3.000967;-0.1378868;-0.318672;2.712381;-0.1691443;-0.5891525;2.707793;-0.1651174;-0.6190812;2.632355;-0.04224102;-0.1285012;2.999673;-0.1280073;-0.387939;2.773196;-0.1512931;-0.6577381;2.780378;-0.1728901;-0.7387936;2.750965;9/14/2022 4:40:34 PM
Frame 102;-0.111344;-0.06484637;3.004672;-0.1091297;-0.03585745;3.019442;-0.07022712;0.1283959;3.017605;-0.1355311;0.3442017;3.025307;-0.252605;0.1006836;3.013615;-0.2360003;-0.06585155;2.968435;-0.2128454;-0.2096089;2.962013;-0.2181905;-0.2625037;2.960702;0.09477797;0.09797128;3.014966;0.103438;-0.06670375;2.976193;0.1471765;-0.2144819;2.93234;0.1562484;-0.2296964;2.924518;-0.1930483;-0.1348754;2.980682;-0.1433083;-0.3815083;2.729424;-0.1852079;-0.6533226;2.705922;-0.1886812;-0.6823353;2.633597;-0.03546727;-0.1375536;2.998774;-0.1352666;-0.3876878;2.767489;-0.1588906;-0.6611984;2.763924;-0.1848885;-0.7386811;2.722781;9/14/2022 4:40:34 PM
Frame 103;-0.1107484;-0.06481157;3.003488;-0.1079395;-0.03585262;3.018635;-0.05798906;0.1131327;3.017306;-0.1273311;0.3225665;3.029577;-0.2581719;0.1085753;3.01441;-0.2542286;-0.05528916;2.971833;-0.2684859;-0.2010689;2.992862;-0.2815287;-0.2520482;2.997849;0.07753352;0.05181003;3.010272;0.1358456;-0.1102397;2.958233;0.1448862;-0.2759742;2.935492;0.1645716;-0.3138961;2.922806;-0.2007863;-0.1360899;2.974418;-0.1668219;-0.4389712;2.771047;-0.2186496;-0.7107182;2.744497;-0.2246154;-0.7749226;2.692065;-0.0412521;-0.1517031;3.000858;-0.1443231;-0.3411049;2.751638;-0.1742855;-0.6153352;2.720414;-0.1832017;-0.6491132;2.649084;9/14/2022 4:40:34 PM
Frame 104;-0.1112128;-0.06943547;2.999736;-0.1065436;-0.03771789;3.015907;-0.05924879;0.1337297;2.996496;-0.1314807;0.3383695;3.028037;-0.257614;0.1107944;3.009652;-0.2738649;-0.06171577;2.973558;-0.2744983;-0.2150123;3.004973;-0.2885847;-0.2654216;3.010336;0.05867201;0.1326063;3.002749;0.09413472;-0.0226301;2.962159;0.1406503;-0.2615756;2.933417;0.1634171;-0.3356741;2.92193;-0.2060307;-0.145252;2.970603;-0.1808254;-0.4699801;2.791254;-0.2339043;-0.7422444;2.761603;-0.2468491;-0.8367833;2.73045;-0.05093919;-0.1569789;3.000071;-0.1568151;-0.3893596;2.75368;-0.1850358;-0.6661583;2.713727;-0.1826278;-0.6888247;2.63588;9/14/2022 4:40:34 PM
Frame 105;-0.1118028;-0.07054318;2.997516;-0.1064452;-0.03790353;3.014039;-0.06237201;0.140584;2.994918;-0.1366991;0.3470179;3.026876;-0.2584993;0.1078126;3.007725;-0.280349;-0.09311955;2.978106;-0.1798853;-0.1481446;2.870228;-0.1643606;-0.1697586;2.856014;0.05780846;0.1441141;3.003257;0.08776833;-0.01101785;2.95971;0.1387462;-0.2445393;2.924669;0.1552477;-0.3214047;2.915522;-0.2058924;-0.1496601;2.969738;-0.1838302;-0.477319;2.798008;-0.2365189;-0.7486646;2.764724;-0.2499724;-0.8433797;2.73252;-0.05819904;-0.1426198;2.992272;-0.1580519;-0.3946247;2.755451;-0.185592;-0.6735029;2.718631;-0.183453;-0.6982745;2.644514;9/14/2022 4:40:34 PM
Frame 106;-0.112683;-0.07085142;2.99528;-0.1067935;-0.037696;3.012215;-0.06516388;0.144526;2.994875;-0.1402551;0.3517823;3.025913;-0.2556546;0.09781981;3.000356;-0.2842518;-0.09498535;2.974605;-0.1474961;-0.0235621;2.812693;-0.1080891;-0.002534449;2.778353;0.05718436;0.149894;3.003425;0.06196843;-0.00155929;2.945246;0.1221218;-0.2239029;2.906924;0.1428594;-0.2712425;2.922734;-0.2052141;-0.1517156;2.96924;-0.1851566;-0.4803338;2.801517;-0.2378002;-0.7517905;2.766514;-0.2502214;-0.8410388;2.731425;-0.06454596;-0.1312712;2.986128;-0.1607827;-0.4175392;2.793607;-0.1761572;-0.6957048;2.758833;-0.1958753;-0.7569242;2.710536;9/14/2022 4:40:34 PM
Frame 107;-0.1139643;-0.07069203;2.992003;-0.107854;-0.03737139;3.008503;-0.0810707;0.1139236;2.988294;-0.1457984;0.3283776;3.018999;-0.2307356;0.08791372;2.966259;-0.3129107;-0.09461675;2.982986;-0.2467526;0.08010209;2.879712;-0.2207239;0.1398723;2.849283;0.05707673;0.1542982;3.001479;0.07187305;-0.002210536;2.94527;0.1111578;-0.1948929;2.894357;0.1213306;-0.2381723;2.891523;-0.2020472;-0.1521103;2.968817;-0.185859;-0.4824359;2.826625;-0.2426744;-0.7534492;2.781614;-0.2495624;-0.7819796;2.716592;-0.06854429;-0.1240669;2.982309;-0.1584603;-0.4315112;2.816502;-0.1705728;-0.7113075;2.791181;-0.1813989;-0.7717084;2.749876;9/14/2022 4:40:34 PM
Frame 108;-0.1184091;-0.07201775;2.985283;-0.1258571;-0.02396713;2.997447;-0.1764209;0.3119405;3.01997;-0.2606102;0.5124803;3.012957;-0.2473623;0.1185449;2.96462;-0.294423;-0.05116184;2.965531;-0.2989949;-0.1801232;2.964167;-0.3094729;-0.2018115;2.965941;-0.00679046;0.1746011;2.978187;0.07461646;0.001580374;2.945741;0.111175;-0.189427;2.886849;0.1219881;-0.2290211;2.8838;-0.1971603;-0.1520775;2.965361;-0.1850734;-0.4843472;2.833034;-0.2426881;-0.7555943;2.787483;-0.2494836;-0.776571;2.716087;-0.06991988;-0.1208284;2.979743;-0.1497974;-0.4408634;2.839945;-0.1674019;-0.7175764;2.804333;-0.1730673;-0.7632152;2.750757;9/14/2022 4:40:34 PM
Frame 109;-0.1219787;-0.07323214;2.980686;-0.1325428;-0.01911198;2.993932;-0.2005309;0.3466893;3.022056;-0.2849788;0.5468349;3.008844;-0.2679224;0.1465377;2.975673;-0.2901867;-0.04126183;2.961025;-0.3111698;-0.2805071;2.988924;-0.3366783;-0.3512314;3.006909;-0.04272289;0.1894977;2.961527;0.05842852;0.03964701;2.921646;0.09902998;-0.1205518;2.874638;0.1140519;-0.1788673;2.868995;-0.193541;-0.1522148;2.962941;-0.1823763;-0.4877327;2.841188;-0.2298954;-0.7653208;2.822345;-0.2418617;-0.7878984;2.748582;-0.07090037;-0.1186431;2.977965;-0.1420821;-0.4445485;2.847926;-0.1644942;-0.7209075;2.815724;-0.1701556;-0.7595775;2.753293;9/14/2022 4:40:34 PM
Frame 110;-0.1272238;-0.07736614;2.973986;-0.1363945;-0.01913242;2.990605;-0.2041344;0.2890198;2.995305;-0.2732805;0.4955406;2.978777;-0.2821981;0.1505831;2.97912;-0.2893788;-0.03713828;2.958602;-0.3085873;-0.2887124;2.987368;-0.3392235;-0.3801995;3.012638;-0.09605585;0.2122216;2.927942;0.05228931;0.0484468;2.910846;0.09501931;-0.1361213;2.865706;0.1146734;-0.2068269;2.85038;-0.1879905;-0.1558052;2.958729;-0.1777402;-0.4953577;2.84745;-0.2217237;-0.7740747;2.833049;-0.2393532;-0.7996788;2.761129;-0.07394681;-0.1162986;2.97436;-0.1390133;-0.4482169;2.856659;-0.1573073;-0.7273791;2.837355;-0.1698723;-0.7594254;2.765585;9/14/2022 4:40:34 PM
Frame 111;-0.1482061;-0.07561162;2.959929;-0.145431;-0.01823767;2.985133;-0.2053069;0.2723216;2.984068;-0.2662295;0.4802655;2.96469;-0.3064635;0.1591762;2.989317;-0.327994;-0.01769154;2.972145;-0.3169753;-0.2570502;2.980874;-0.337487;-0.3338542;2.997594;-0.1107742;0.2184404;2.91913;0.0336288;0.04397848;2.896666;0.08004436;-0.1658487;2.848568;0.1069956;-0.2336988;2.838958;-0.1881431;-0.1568469;2.955001;-0.1761425;-0.4986182;2.851422;-0.2145514;-0.779219;2.847697;-0.2372555;-0.8095317;2.781674;-0.1059032;-0.09924587;2.952611;-0.1408406;-0.4475582;2.860469;-0.1572887;-0.7263965;2.84957;-0.1762339;-0.7558702;2.779595;9/14/2022 4:40:34 PM
Frame 112;-0.160721;-0.06751592;2.951325;-0.152686;-0.01395528;2.98021;-0.2035752;0.264945;2.978152;-0.2632622;0.4732614;2.957214;-0.3160264;0.1618427;2.994176;-0.3386742;-0.01147679;2.97415;-0.303836;-0.2365327;2.944025;-0.3102632;-0.3108042;2.96351;-0.1122578;0.2212124;2.915401;0.02481837;0.0414879;2.888462;0.07433601;-0.1754069;2.840334;0.1017966;-0.2436765;2.831002;-0.1948053;-0.1477226;2.949929;-0.1753913;-0.494583;2.857265;-0.194197;-0.7675416;2.876909;-0.2211068;-0.8047121;2.814217;-0.1172664;-0.09193235;2.943772;-0.1434822;-0.4455009;2.863129;-0.1469267;-0.7196131;2.875565;-0.1686619;-0.7539014;2.811729;9/14/2022 4:40:34 PM
Frame 113;-0.1703154;-0.05959974;2.942461;-0.1605835;-0.008780678;2.971776;-0.1966819;0.2544188;2.965806;-0.2598262;0.4646146;2.948646;-0.3233848;0.1580719;2.989038;-0.3457407;-0.00656486;2.969824;-0.2835954;-0.1542107;2.866693;-0.2671441;-0.2061798;2.863566;-0.09099425;0.2228402;2.900308;0.02676313;0.03801874;2.872999;0.08097658;-0.1721095;2.814129;0.0932252;-0.2385861;2.80312;-0.2045164;-0.1372328;2.941516;-0.1732503;-0.4888491;2.865704;-0.1859843;-0.7638255;2.888008;-0.2147079;-0.8031209;2.826658;-0.1256505;-0.08683708;2.933743;-0.1456344;-0.4438203;2.865376;-0.1435481;-0.7177435;2.886267;-0.1673461;-0.7536856;2.8243;9/14/2022 4:40:34 PM
Frame 114;-0.1703154;-0.05959974;2.942461;-0.1605835;-0.008780678;2.971776;-0.1966819;0.2544188;2.965806;-0.2598262;0.4646146;2.948646;-0.3233848;0.1580719;2.989038;-0.3457407;-0.00656486;2.969824;-0.2835954;-0.1542107;2.866693;-0.2671441;-0.2061798;2.863566;-0.09099425;0.2228402;2.900308;0.02676313;0.03801874;2.872999;0.08097658;-0.1721095;2.814129;0.0932252;-0.2385861;2.80312;-0.2045164;-0.1372328;2.941516;-0.1732503;-0.4888491;2.865704;-0.1859843;-0.7638255;2.888008;-0.2147079;-0.8031209;2.826658;-0.1256505;-0.08683708;2.933743;-0.1456344;-0.4438203;2.865376;-0.1435481;-0.7177435;2.886267;-0.1673461;-0.7536856;2.8243;9/14/2022 4:40:35 PM
Frame 115;-0.1724759;-0.05672213;2.935997;-0.1641786;-0.005253732;2.961542;-0.1957494;0.2585369;2.947185;-0.2611753;0.46751;2.935543;-0.3275734;0.1576966;2.985987;-0.3498875;-0.006700868;2.969828;-0.3147277;-0.1997329;2.926421;-0.2910486;-0.2625738;2.918092;-0.08174788;0.2182951;2.888913;0.03780253;0.03254003;2.859997;0.08499583;-0.1670163;2.804209;0.09124257;-0.2349538;2.795223;-0.2076403;-0.1352704;2.937336;-0.1714272;-0.4879071;2.869266;-0.1832399;-0.7643414;2.885611;-0.2119116;-0.8029676;2.823516;-0.1254944;-0.08837655;2.92087;-0.1459831;-0.4439901;2.865654;-0.1421142;-0.7200922;2.885199;-0.1665769;-0.7574091;2.823194;9/14/2022 4:40:35 PM
Frame 116;-0.1703438;-0.05452194;2.924641;-0.1630446;-0.001366713;2.94443;-0.1944341;0.2681778;2.918945;-0.2559585;0.4752979;2.885045;-0.3317413;0.1561062;2.982702;-0.3466286;-0.007178886;2.959247;-0.3107592;-0.2199115;2.935192;-0.3170197;-0.2715718;2.969104;-0.07899836;0.2124465;2.868667;0.04103556;0.03633679;2.838676;0.07643529;-0.168737;2.78578;0.0836766;-0.2368378;2.776535;-0.2085551;-0.134313;2.930519;-0.16993;-0.4877503;2.870914;-0.1810351;-0.7657604;2.882737;-0.2105302;-0.803793;2.821381;-0.1201968;-0.09028088;2.908501;-0.1457172;-0.444556;2.865593;-0.139864;-0.7232106;2.882074;-0.1658369;-0.7613049;2.820864;9/14/2022 4:40:35 PM
Frame 117;-0.1774141;-0.04479604;2.890785;-0.1766332;0.01570473;2.896632;-0.2141148;0.2849175;2.865611;-0.2604523;0.4620309;2.840811;-0.3535336;0.1401051;2.966956;-0.3430387;-0.02128007;2.92462;-0.324689;-0.2488604;2.946909;-0.337883;-0.2954887;2.977649;-0.07745896;0.1962277;2.826247;0.02244754;-0.0005194382;2.782227;0.05425943;-0.2178264;2.745826;0.0686641;-0.2862321;2.740021;-0.221983;-0.1193968;2.908221;-0.161;-0.4780682;2.868891;-0.1730153;-0.7601041;2.87525;-0.2044981;-0.7986158;2.815511;-0.1200389;-0.1100622;2.873206;-0.1460288;-0.4633853;2.860096;-0.1324008;-0.745787;2.874978;-0.1595793;-0.7883601;2.81528;9/14/2022 4:40:35 PM
Frame 118;-0.1782552;-0.0406076;2.877747;-0.1775683;0.01879856;2.88148;-0.2022502;0.2556263;2.83938;-0.2502616;0.4489666;2.813842;-0.3606469;0.1673188;2.948985;-0.3458055;-0.01429136;2.913208;-0.312212;-0.2318103;2.895468;-0.3356012;-0.259717;2.936288;-0.07703866;0.1908151;2.809614;0.01310065;-0.004157024;2.766339;0.04936446;-0.2240822;2.737624;0.06522081;-0.2927333;2.733288;-0.2234004;-0.1161208;2.899257;-0.159086;-0.4756108;2.867718;-0.171496;-0.7584327;2.873818;-0.203571;-0.797254;2.81462;-0.1191578;-0.1084143;2.8581;-0.1456707;-0.464799;2.858341;-0.130838;-0.7475011;2.8729;-0.1586857;-0.7906089;2.813926;9/14/2022 4:40:35 PM
Frame 119;-0.1779597;-0.03844265;2.845702;-0.1769595;0.01738054;2.851732;-0.2021873;0.2566418;2.804769;-0.2561211;0.4555023;2.786322;-0.3620792;0.1721882;2.932682;-0.343644;-0.01625895;2.89363;-0.3090391;-0.2310497;2.885369;-0.3360191;-0.2534878;2.928824;-0.07705129;0.1888351;2.792945;0.01520926;-0.007026484;2.748632;0.05324466;-0.2270878;2.718139;0.0634357;-0.2964949;2.725184;-0.2230859;-0.1179925;2.873375;-0.1577129;-0.4752618;2.863968;-0.1698605;-0.7583015;2.871498;-0.2018967;-0.797718;2.812599;-0.1191521;-0.09966597;2.831891;-0.1445407;-0.4620648;2.851933;-0.1294973;-0.7451578;2.86786;-0.1577618;-0.7889222;2.809758;9/14/2022 4:40:35 PM
