Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 148;0.1030182;0.2245328;2.233338;0.07699922;0.295167;2.281319;0.06853016;0.682766;2.264256;0.1164685;0.8395941;2.239662;-0.0511599;0.5573928;2.201838;-0.1265316;0.3206911;2.127739;-0.1051076;0.1268277;2.054644;-0.09451102;0.061157;2.039961;0.2344319;0.568695;2.330017;0.3825095;0.4037332;2.37441;0.5216744;0.2688786;2.293899;0.5799721;0.2133071;2.262255;0.05020843;0.1559191;2.208952;-0.001200461;-0.225197;2.256461;-0.01836461;-0.4753194;2.317806;0.01545878;-0.5137722;2.239265;0.1683891;0.1605614;2.244529;0.2529154;-0.2236802;2.227049;0.2679003;-0.5130711;2.202301;0.3009201;-0.5436173;2.116938;9/6/2020 9:50:33 PM
Frame 149;0.1150424;0.2273449;2.228848;0.08758156;0.2969529;2.275698;0.07700466;0.6834836;2.260432;0.1218756;0.8386703;2.236836;-0.04163942;0.5574965;2.194806;-0.1092781;0.3339249;2.109551;-0.08548363;0.1413319;2.028361;-0.06951058;0.07774169;2.007694;0.2548031;0.5802528;2.334423;0.3848625;0.4015959;2.374855;0.5248535;0.2631156;2.301643;0.5812532;0.2055655;2.276369;0.06133296;0.1573105;2.203127;0.002151847;-0.2246715;2.25492;-0.01697555;-0.4747601;2.316762;0.01810795;-0.5131099;2.239652;0.1811583;0.1638912;2.241925;0.2555554;-0.2235301;2.224094;0.2676722;-0.5128738;2.198777;0.3011756;-0.5433993;2.112173;9/6/2020 9:50:33 PM
Frame 150;0.1246934;0.2312048;2.226077;0.09615663;0.3002226;2.271331;0.08196067;0.6847515;2.256423;0.1249465;0.8380879;2.23488;-0.02692827;0.5569079;2.185663;-0.09304227;0.3472708;2.089746;-0.06499027;0.1509322;2.000189;-0.04826849;0.0864397;1.984962;0.2649463;0.5833727;2.331237;0.389769;0.3971414;2.37825;0.5276986;0.2502373;2.317727;0.5849456;0.1855682;2.297841;0.07339448;0.1598989;2.197693;0.005632526;-0.2243304;2.253426;-0.01499292;-0.4744001;2.314828;0.02175079;-0.5126884;2.239182;0.1912532;0.1674859;2.241285;0.257436;-0.223616;2.2221;0.2673205;-0.5134535;2.197079;0.2998804;-0.5753317;2.16047;9/6/2020 9:50:34 PM
Frame 151;0.1283902;0.2322179;2.225384;0.1000976;0.3014196;2.269687;0.08488261;0.6855397;2.254425;0.1312504;0.8365191;2.231534;-0.019525;0.5570793;2.181856;-0.08795919;0.3489829;2.083473;-0.0543333;0.1553;1.988066;-0.03290935;0.0925481;1.970702;0.2659838;0.5817876;2.327327;0.3941618;0.3928486;2.385943;0.5286592;0.2445727;2.325553;0.5831375;0.1821602;2.305498;0.07910728;0.1608387;2.19559;0.007857116;-0.2243117;2.252564;-0.01331081;-0.4743582;2.313646;0.02418095;-0.5126799;2.238659;0.1939405;0.1683116;2.241543;0.2585513;-0.2237731;2.221235;0.2672261;-0.513751;2.19674;0.3006722;-0.5861068;2.179934;9/6/2020 9:50:34 PM
Frame 152;0.1388053;0.2318549;2.22356;0.1107615;0.3020163;2.26561;0.09517431;0.6873592;2.249926;0.1464375;0.8339072;2.223366;-0.006221087;0.5586608;2.175996;-0.07406211;0.3569091;2.069968;-0.03528454;0.1632871;1.96976;-0.01136408;0.1013883;1.95273;0.2708552;0.5790432;2.32446;0.3967721;0.3918757;2.395747;0.5264002;0.2395279;2.338246;0.5782013;0.1789131;2.318081;0.08928327;0.1610277;2.192988;0.01318988;-0.2241295;2.250229;-0.009824503;-0.4741615;2.310904;0.02925927;-0.5125157;2.237102;0.2019647;0.1682476;2.241235;0.2622485;-0.2229065;2.219307;0.267379;-0.5141395;2.196739;0.3017109;-0.5915599;2.190966;9/6/2020 9:50:34 PM
Frame 153;0.1447721;0.2309038;2.222334;0.1166726;0.3016586;2.263649;0.1039824;0.6894636;2.249361;0.1528589;0.8337031;2.219745;0.001966271;0.5608097;2.173055;-0.06328418;0.3663442;2.063371;-0.0240939;0.1682507;1.961602;0.0002378714;0.1065139;1.945088;0.2742955;0.577257;2.323321;0.3977117;0.3918341;2.401466;0.5242265;0.2357486;2.349684;0.5720424;0.1744357;2.334379;0.09473078;0.1607682;2.191832;0.01699785;-0.2236609;2.248217;-0.007536053;-0.4736371;2.308909;0.03249926;-0.511956;2.235726;0.2067827;0.167713;2.240331;0.2645208;-0.2222725;2.218506;0.2676428;-0.5143157;2.197093;0.3031394;-0.5909202;2.192446;9/6/2020 9:50:34 PM
Frame 154;0.152294;0.2307897;2.219787;0.1229861;0.3017524;2.260984;0.1097079;0.6910182;2.24899;0.1595466;0.8337579;2.217459;0.01226773;0.5639799;2.170011;-0.05602881;0.3731391;2.058164;-0.01413904;0.1726923;1.955276;0.009470464;0.1106147;1.93957;0.2785604;0.5770667;2.323199;0.3985849;0.3916114;2.407144;0.5217933;0.2324228;2.358466;0.5672569;0.1677786;2.351166;0.1016838;0.1613886;2.189247;0.02179086;-0.2227099;2.245171;-0.005207339;-0.4725865;2.306464;0.03603056;-0.5107565;2.233953;0.215781;0.1686296;2.237252;0.2684366;-0.2205924;2.217517;0.2679642;-0.5144008;2.197503;0.3051553;-0.5889584;2.192822;9/6/2020 9:50:34 PM
Frame 155;0.1662062;0.2323059;2.215405;0.1368024;0.3037089;2.256542;0.1246196;0.6958851;2.247016;0.1847495;0.8391484;2.220014;0.028186;0.5682668;2.165427;-0.0413405;0.3832996;2.046428;0.006269407;0.1835988;1.945865;0.02926262;0.1216346;1.929132;0.2868976;0.5777526;2.317669;0.401087;0.385628;2.417402;0.519123;0.2195221;2.378549;0.5604774;0.1596219;2.37331;0.1201174;0.1642601;2.182138;0.03253341;-0.2238603;2.23717;0.001358335;-0.4726867;2.300079;0.04358554;-0.5108217;2.228625;0.2262354;0.1704405;2.23436;0.276294;-0.2181057;2.215995;0.2696667;-0.5147587;2.198819;0.3095733;-0.5856374;2.191932;9/6/2020 9:50:34 PM
Frame 156;0.1724096;0.2333421;2.213421;0.1427126;0.3048184;2.254637;0.1308395;0.6978267;2.245901;0.1920509;0.8416443;2.221462;0.03497818;0.5696078;2.163332;-0.03569065;0.3863387;2.04168;0.01479706;0.1893015;1.942646;0.03810226;0.1258431;1.924448;0.2905305;0.5788618;2.31587;0.4030807;0.3820464;2.421328;0.5182343;0.2117958;2.389085;0.5558056;0.1575294;2.38309;0.1274253;0.165501;2.17903;0.03840136;-0.2254949;2.231547;0.007805899;-0.4738407;2.294829;0.05092853;-0.5119812;2.223924;0.2303714;0.171334;2.23348;0.2805335;-0.2179916;2.215449;0.2711717;-0.5151451;2.199704;0.3122889;-0.5846184;2.19121;9/6/2020 9:50:34 PM
Frame 157;0.1724096;0.2333421;2.213421;0.1427126;0.3048184;2.254637;0.1308395;0.6978267;2.245901;0.1920509;0.8416443;2.221462;0.03497818;0.5696078;2.163332;-0.03569065;0.3863387;2.04168;0.01479706;0.1893015;1.942646;0.03810226;0.1258431;1.924448;0.2905305;0.5788618;2.31587;0.4030807;0.3820464;2.421328;0.5182343;0.2117958;2.389085;0.5558056;0.1575294;2.38309;0.1274253;0.165501;2.17903;0.03840136;-0.2254949;2.231547;0.007805899;-0.4738407;2.294829;0.05092853;-0.5119812;2.223924;0.2303714;0.171334;2.23348;0.2805335;-0.2179916;2.215449;0.2711717;-0.5151451;2.199704;0.3122889;-0.5846184;2.19121;9/6/2020 9:50:34 PM
Frame 158;0.1808763;0.2334461;2.209156;0.1503323;0.3050765;2.251468;0.1360595;0.6995178;2.2448;0.1975667;0.8433959;2.222;0.04295867;0.5707399;2.16081;-0.02855449;0.3893234;2.036476;0.02269946;0.1941042;1.939594;0.04696186;0.1299373;1.919859;0.2944561;0.5799001;2.309514;0.4040276;0.3811249;2.423172;0.5144922;0.2074064;2.403914;0.5512634;0.1542525;2.393349;0.1360267;0.166367;2.173881;0.0447377;-0.2271563;2.224196;0.01395714;-0.4748069;2.288647;0.04614078;-0.5408832;2.263901;0.2377633;0.172325;2.230212;0.2840944;-0.2184913;2.215149;0.2740315;-0.5165224;2.200842;0.3173881;-0.5842125;2.190516;9/6/2020 9:50:34 PM
Frame 159;0.1891948;0.2322695;2.204654;0.1577973;0.3043177;2.247818;0.1425578;0.7014314;2.242669;0.2005412;0.8456586;2.22211;0.05435771;0.5717016;2.15758;-0.01957258;0.3907816;2.030665;0.03813121;0.1959669;1.931825;0.06245961;0.1327013;1.913296;0.2973951;0.5803482;2.304325;0.4066149;0.405105;2.451342;0.5031925;0.2170646;2.421932;0.5457013;0.1531308;2.403416;0.1450389;0.1658896;2.167598;0.05446559;-0.2355645;2.211453;0.01848344;-0.4779759;2.283979;0.04988779;-0.5533106;2.277266;0.2448904;0.1721357;2.227281;0.2877564;-0.2193585;2.215039;0.2767222;-0.5174797;2.201612;0.3210195;-0.5843135;2.1901;9/6/2020 9:50:34 PM
Frame 160;0.2075829;0.2335383;2.196384;0.1765373;0.3051212;2.2414;0.1537847;0.7048892;2.238782;0.2218703;0.8459198;2.216722;0.07154267;0.5740406;2.152405;-0.0005252636;0.3924839;2.020914;0.05899938;0.1993169;1.921374;0.08526696;0.138227;1.902964;0.3155308;0.5604338;2.264259;0.4128253;0.3982061;2.44043;0.4973115;0.2136934;2.440976;0.5379173;0.1504687;2.419876;0.1658347;0.1688012;2.155015;0.08480748;-0.2504417;2.173807;0.02960683;-0.483273;2.265723;0.06502187;-0.5575013;2.255351;0.2636867;0.1737148;2.221994;0.2973226;-0.2239496;2.214919;0.2807751;-0.518563;2.202669;0.3251021;-0.5852342;2.190839;9/6/2020 9:50:34 PM
Frame 161;0.2299647;0.2333145;2.191441;0.1972333;0.3032424;2.236493;0.1964131;0.669528;2.228194;0.2383791;0.8444493;2.215711;0.08823952;0.577913;2.146787;0.01728893;0.3938503;2.013755;0.08395064;0.2030229;1.907826;0.1086228;0.142328;1.890362;0.3329403;0.5771661;2.274312;0.3866159;0.380642;2.349508;0.4938684;0.2037938;2.449944;0.5327628;0.1449741;2.431443;0.195378;0.1712356;2.151321;0.1212177;-0.25374;2.122303;0.04045064;-0.4822415;2.234036;0.07517879;-0.5528551;2.23159;0.2843075;0.1729653;2.216688;0.3076669;-0.2347472;2.215077;0.2861043;-0.5206871;2.204267;0.3283881;-0.5867251;2.191134;9/6/2020 9:50:34 PM
Frame 162;0.2379314;0.2334945;2.189965;0.2038148;0.3025418;2.234975;0.2008727;0.6813178;2.226491;0.2441651;0.846024;2.214507;0.09465268;0.5791921;2.144672;0.02783638;0.3938673;2.009785;0.09603444;0.2060864;1.902067;0.1220509;0.1462376;1.883217;0.3351182;0.5844396;2.27985;0.3762659;0.3718167;2.313954;0.4925748;0.1972609;2.454819;0.5301844;0.1397006;2.438015;0.2046411;0.1722171;2.150017;0.1347534;-0.2567727;2.100941;0.04658502;-0.4814464;2.215791;0.08700382;-0.5463814;2.197918;0.2919909;0.1730528;2.215022;0.313977;-0.2434764;2.215753;0.2906829;-0.5228028;2.205937;0.3365287;-0.5908369;2.195781;9/6/2020 9:50:34 PM
Frame 163;0.252074;0.2245685;2.184546;0.2171657;0.2966764;2.231408;0.2031056;0.6979362;2.224693;0.2600811;0.8469965;2.208653;0.1109003;0.5785731;2.140376;0.04597574;0.3971257;2.002856;0.1199931;0.2095046;1.890506;0.1467164;0.1501569;1.870561;0.3410946;0.5357428;2.249141;0.3759734;0.3106557;2.254297;0.4941228;0.1799521;2.46325;0.5306538;0.1268761;2.445594;0.2131558;0.1703718;2.147072;0.164756;-0.2585654;2.059315;0.09104683;-0.4896279;2.153979;0.130221;-0.5507998;2.139007;0.3079039;0.1616562;2.209857;0.3296693;-0.2641599;2.217683;0.2995692;-0.5280805;2.21059;0.3472754;-0.5963926;2.202528;9/6/2020 9:50:34 PM
Frame 164;0.2563154;0.2230537;2.18378;0.2208019;0.2958006;2.230548;0.2042296;0.7027026;2.224382;0.2646959;0.8480338;2.20671;0.1165376;0.578378;2.138901;0.0538946;0.3993318;1.99918;0.1278248;0.2115274;1.88628;0.1551566;0.1526583;1.865389;0.3513739;0.5681048;2.270676;0.3773412;0.3044533;2.247445;0.4945349;0.1753634;2.464144;0.5315247;0.1234821;2.446047;0.2162041;0.169647;2.146549;0.1751617;-0.2574057;2.046046;0.1265731;-0.495726;2.115642;0.1501433;-0.5559507;2.117246;0.3119525;0.160026;2.209194;0.3360244;-0.2710391;2.218544;0.3029029;-0.5312359;2.213341;0.349559;-0.5974879;2.203866;9/6/2020 9:50:34 PM
Frame 165;0.2588255;0.2217409;2.183076;0.2238974;0.2949489;2.229998;0.2048108;0.7055235;2.224073;0.2654248;0.8495241;2.204325;0.1212044;0.5783327;2.137376;0.06158659;0.4006308;1.994323;0.1403398;0.2148058;1.878942;0.1695171;0.1568503;1.857026;0.3508937;0.5614477;2.257869;0.3799797;0.2898543;2.233735;0.4925835;0.1723154;2.457513;0.5317867;0.1222798;2.437909;0.2180851;0.1689809;2.146201;0.2035663;-0.2473851;2.013844;0.143491;-0.499736;2.095472;0.1910062;-0.5482473;2.066451;0.3141079;0.1589631;2.208462;0.3460059;-0.2778819;2.219811;0.3053573;-0.5343165;2.215451;0.3513646;-0.5984325;2.204689;9/6/2020 9:50:34 PM
Frame 166;0.2623809;0.2216145;2.181994;0.2265287;0.2950032;2.228174;0.2069317;0.7075991;2.221594;0.2654368;0.8512958;2.200123;0.1298844;0.5784792;2.13312;0.07688726;0.4036666;1.982297;0.1605031;0.2223947;1.865889;0.1920918;0.1661315;1.842535;0.3556555;0.6226035;2.293795;0.3927492;0.3298239;2.26181;0.4919479;0.1703973;2.4535;0.5344601;0.1211589;2.438185;0.2211925;0.1689482;2.145685;0.237903;-0.2462111;1.987145;0.2130416;-0.5093865;2.008465;0.2603129;-0.5606369;1.992094;0.3175097;0.1596108;2.206863;0.3840334;-0.2580867;2.213615;0.3416043;-0.5680852;2.208854;0.3830836;-0.6256636;2.228101;9/6/2020 9:50:34 PM
Frame 167;0.2638372;0.2218594;2.181365;0.2275658;0.2953122;2.226758;0.208553;0.7078834;2.219115;0.2653813;0.852077;2.198486;0.1362392;0.578144;2.129377;0.08417053;0.4041871;1.975377;0.1697502;0.2255591;1.859798;0.2033831;0.170453;1.836094;0.3569501;0.6286308;2.297534;0.3958687;0.3364711;2.266703;0.4929451;0.1688412;2.450975;0.53681;0.1198885;2.441223;0.2225306;0.1692642;2.145308;0.2443312;-0.2466957;1.981413;0.2521822;-0.5154537;1.96543;0.3146695;-0.5567839;1.942331;0.3190877;0.1597825;2.205884;0.3950068;-0.2572541;2.211435;0.3568007;-0.5630006;2.200785;0.4146423;-0.591479;2.237258;9/6/2020 9:50:34 PM
Frame 168;0.2712548;0.2225271;2.172137;0.2360444;0.2961796;2.217522;0.2191301;0.7092789;2.208473;0.2948008;0.8448747;2.180997;0.1499205;0.5768918;2.119298;0.09493809;0.4081088;1.965473;0.1860258;0.2305537;1.848193;0.2254785;0.1792163;1.823582;0.3690082;0.5848203;2.256986;0.4051544;0.3204847;2.248972;0.5047497;0.1316084;2.409452;0.5465857;0.08812188;2.426516;0.2271153;0.1718785;2.132922;0.2469716;-0.1396937;1.977207;0.2868361;-0.4959418;1.91897;0.3411108;-0.5519041;1.906226;0.3274256;0.1602189;2.19482;0.4157948;-0.207544;2.203403;0.3762233;-0.4774994;2.182092;0.4437883;-0.4770655;2.231489;9/6/2020 9:50:34 PM
Frame 169;0.2723427;0.2193763;2.159017;0.2393481;0.2942898;2.206921;0.2242141;0.7105684;2.202624;0.2984378;0.8458114;2.176634;0.1549682;0.576152;2.11345;0.09910377;0.412443;1.961571;0.1938266;0.2334017;1.842317;0.2330446;0.1822823;1.81827;0.3661421;0.5488013;2.216671;0.4105073;0.3038648;2.240366;0.5090548;0.1228227;2.404309;0.5515139;0.07727879;2.424829;0.2273354;0.172032;2.123651;0.2477365;-0.129307;1.976503;0.2944376;-0.4877142;1.908187;0.3456514;-0.5471014;1.896038;0.3278573;0.1581971;2.180133;0.419279;-0.1820253;2.199906;0.3801684;-0.4489379;2.177572;0.4481491;-0.4459969;2.228204;9/6/2020 9:50:34 PM
Frame 170;0.2736397;0.2184124;2.151985;0.2415498;0.2936731;2.200229;0.2278573;0.711479;2.197895;0.3007224;0.8468382;2.173175;0.1586709;0.5754661;2.107891;0.1090885;0.4131879;1.949101;0.2002611;0.2355046;1.837277;0.240066;0.1850104;1.813379;0.3659675;0.5426376;2.206566;0.413565;0.299731;2.237692;0.512987;0.120593;2.402808;0.5554;0.07416076;2.424839;0.2285117;0.1723433;2.11781;0.248099;-0.1286887;1.976521;0.2973167;-0.4829732;1.903415;0.3467308;-0.5429357;1.890664;0.3285168;0.1580411;2.173053;0.4210188;-0.1730419;2.198669;0.3820769;-0.4371781;2.175702;0.4304752;-0.4545564;2.134509;9/6/2020 9:50:34 PM
Frame 171;0.2743071;0.2183553;2.147897;0.2419313;0.2937657;2.19511;0.2313229;0.7116177;2.193576;0.3011666;0.8480381;2.168755;0.1618721;0.5747327;2.101908;0.1150446;0.4134288;1.941465;0.2086915;0.2365137;1.829625;0.2468129;0.1853259;1.808057;0.3817846;0.5662078;2.236208;0.430365;0.3061532;2.254896;0.5349142;0.1336378;2.42898;0.5763629;0.08440494;2.449113;0.2292155;0.1726562;2.113956;0.2484335;-0.1337329;1.976723;0.297622;-0.479721;1.901879;0.3460925;-0.5397435;1.888494;0.3287835;0.1580847;2.169379;0.4268799;-0.2436904;2.202428;0.3881521;-0.5015609;2.180477;0.4334894;-0.5461007;2.09366;9/6/2020 9:50:34 PM
Frame 172;0.2754843;0.2186124;2.145924;0.2425406;0.2939798;2.192435;0.2345337;0.7111135;2.189848;0.2994102;0.8489389;2.162447;0.1651341;0.5733802;2.094911;0.1194339;0.41293;1.935303;0.2141048;0.2373977;1.82441;0.2526353;0.1863275;1.802978;0.3788393;0.5924751;2.247835;0.4323753;0.3307234;2.262254;0.5334108;0.1935635;2.441654;0.5753731;0.1419679;2.46053;0.2339238;0.1727352;2.113528;0.2494535;-0.1397307;1.97658;0.2965044;-0.4776033;1.902477;0.3447357;-0.5374712;1.888172;0.3292546;0.1589284;2.167349;0.4301697;-0.2859893;2.208543;0.3906961;-0.5278926;2.184413;0.3769366;-0.5645244;2.067801;9/6/2020 9:50:34 PM
Frame 173;0.2943684;0.2357035;2.142502;0.2527241;0.3119647;2.181137;0.2375126;0.7114289;2.182606;0.3009123;0.8479801;2.147457;0.1688128;0.571884;2.084257;0.1271236;0.4116957;1.923508;0.222177;0.2384789;1.815436;0.2621455;0.1880047;1.793518;0.3715625;0.6108332;2.249611;0.4313152;0.3542562;2.265755;0.5305771;0.2267964;2.445998;0.5726944;0.1751168;2.464171;0.2577606;0.1818459;2.103585;0.2534982;-0.1478775;1.972903;0.2930902;-0.4762335;1.906125;0.3413467;-0.522603;1.865633;0.3372038;0.1812713;2.17167;0.4297733;-0.2764298;2.202464;0.3918964;-0.5370138;2.184236;0.3366996;-0.533701;2.060714;9/6/2020 9:50:34 PM
Frame 174;0.293503;0.2136773;2.135823;0.2569703;0.2960142;2.176758;0.2385835;0.7093009;2.173595;0.3027844;0.8471465;2.143844;0.1699952;0.5712613;2.079902;0.1298703;0.4113007;1.919129;0.2249023;0.2387584;1.811933;0.2657082;0.1888099;1.789349;0.369533;0.5182653;2.176584;0.4246854;0.3255198;2.237229;0.5216105;0.1856663;2.408875;0.5641255;0.1356181;2.427568;0.2558471;0.1667241;2.105973;0.2568994;-0.1550048;1.966545;0.2914669;-0.476501;1.908167;0.3329099;-0.5168968;1.84906;0.3352385;0.1625442;2.152321;0.4299315;-0.2726473;2.201969;0.3921429;-0.5361239;2.184048;0.3383409;-0.5249647;2.06875;9/6/2020 9:50:35 PM
Frame 175;0.2921151;0.2048837;2.133008;0.2583769;0.2884676;2.174666;0.2394506;0.7077033;2.167406;0.3041998;0.8464088;2.141042;0.1709508;0.5708227;2.076321;0.1299078;0.4126643;1.916514;0.226805;0.2390554;1.809184;0.2684678;0.1897565;1.786061;0.3661709;0.480744;2.144;0.4216206;0.3118237;2.22414;0.5182172;0.1691431;2.394618;0.5608178;0.1194314;2.413271;0.2534598;0.1590051;2.106397;0.2592293;-0.1590499;1.961995;0.2901161;-0.4769243;1.909746;0.3293869;-0.5148683;1.842577;0.333623;0.1554173;2.145926;0.4299764;-0.268883;2.201839;0.3921695;-0.5335264;2.183838;0.3421524;-0.5200925;2.075098;9/6/2020 9:50:35 PM
Frame 176;0.2355755;0.2164705;2.088045;0.2147932;0.2931816;2.136701;0.2399558;0.7066557;2.163159;0.305475;0.8456271;2.138487;0.1716419;0.5707018;2.073529;0.1259502;0.4157287;1.914538;0.2277277;0.2400429;1.806982;0.2695703;0.1908519;1.7839;0.3646295;0.4703605;2.133805;0.420011;0.3047663;2.217641;0.5166041;0.1612378;2.388064;0.5592301;0.1116203;2.406662;0.1894806;0.1720717;2.047139;0.2753699;-0.1622585;1.937562;0.2882493;-0.4776322;1.910624;0.3269574;-0.5141908;1.839048;0.2757974;0.1590157;2.108636;0.4302789;-0.2580305;2.195051;0.3922286;-0.5274565;2.179612;0.3447715;-0.5169991;2.075215;9/6/2020 9:50:35 PM
Frame 177;0.2177284;0.2226673;2.069475;0.2018438;0.2952391;2.12304;0.2402706;0.705957;2.160549;0.3062601;0.8449357;2.136346;0.1725675;0.5704921;2.070832;0.1211288;0.4186529;1.912777;0.2282394;0.2409765;1.805287;0.2700723;0.1917927;1.782233;0.3447258;0.525739;2.135281;0.4146169;0.3026508;2.209959;0.511915;0.1586927;2.381362;0.554502;0.1090998;2.399873;0.1755086;0.1796507;2.024532;0.2811076;-0.1633664;1.928778;0.2864839;-0.4784291;1.910902;0.3251357;-0.5142934;1.837012;0.2563;0.1639289;2.093035;0.4303518;-0.2517599;2.190717;0.2605219;-0.4954049;2.231353;0.278647;-0.504301;2.122997;9/6/2020 9:50:35 PM
Frame 178;0.1911798;0.2539002;2.080755;0.1817849;0.3144164;2.123955;0.2414681;0.70435;2.157056;0.3061937;0.8446566;2.134737;0.1730824;0.570001;2.067369;0.1175361;0.4198034;1.911153;0.2287647;0.2415929;1.803537;0.270561;0.1923598;1.780778;0.3526403;0.5920496;2.183588;0.414606;0.3073783;2.207298;0.51171;0.1570052;2.37911;0.5542784;0.1074182;2.397589;0.1480601;0.1977669;2.024259;0.2828807;-0.1634921;1.925618;0.2851749;-0.4790628;1.91087;0.3253754;-0.5152972;1.837216;0.2238688;0.1837144;2.116528;0.4276615;-0.24064;2.185937;0.2076955;-0.4834712;2.251733;0.2487866;-0.4994848;2.143383;9/6/2020 9:50:35 PM
Frame 179;0.2111188;0.2553785;2.074184;0.1817079;0.3184977;2.122022;0.2424082;0.7032096;2.154739;0.3059119;0.8444963;2.133418;0.1735327;0.5691604;2.063921;0.1151206;0.4200266;1.909755;0.2294008;0.2417302;1.801653;0.271149;0.1924975;1.779303;0.3542199;0.6093535;2.195122;0.4148416;0.3099607;2.205828;0.512295;0.1559297;2.37823;0.5548431;0.1063249;2.39668;0.170927;0.2007978;2.018694;0.2834501;-0.1631609;1.924138;0.2842169;-0.4793909;1.910623;0.325542;-0.515633;1.837216;0.2485886;0.1870577;2.106727;0.4273833;-0.2381231;2.184484;0.2007551;-0.491278;2.253763;0.2396244;-0.5009142;2.149252;9/6/2020 9:50:35 PM
Frame 180;0.304714;0.2344351;2.123494;0.2636845;0.3040895;2.167269;0.2373461;0.7058303;2.164969;0.3038877;0.8436204;2.13656;0.1659343;0.567723;2.078038;0.1210279;0.3822171;1.939259;0.1819447;0.194023;1.853776;0.2130975;0.1388293;1.827568;0.3713526;0.5877861;2.229572;0.4182638;0.3154079;2.197599;0.5561886;0.2188358;2.379815;0.5944822;0.1550809;2.37951;0.2555246;0.1752661;2.078084;0.2757466;-0.1548686;1.950536;0.2841512;-0.4793836;1.907136;0.3350229;-0.5172134;1.840727;0.3695626;0.1808261;2.158211;0.4368736;-0.2243857;2.219768;0.2467583;-0.5162094;2.237679;0.260509;-0.5199879;2.140476;9/6/2020 9:50:35 PM
Frame 181;0.304714;0.2344351;2.123494;0.2636845;0.3040895;2.167269;0.2373461;0.7058303;2.164969;0.3038877;0.8436204;2.13656;0.1659343;0.567723;2.078038;0.1210279;0.3822171;1.939259;0.1819447;0.194023;1.853776;0.2130975;0.1388293;1.827568;0.3713526;0.5877861;2.229572;0.4182638;0.3154079;2.197599;0.5561886;0.2188358;2.379815;0.5944822;0.1550809;2.37951;0.2555246;0.1752661;2.078084;0.2757466;-0.1548686;1.950536;0.2841512;-0.4793836;1.907136;0.3350229;-0.5172134;1.840727;0.3695626;0.1808261;2.158211;0.4368736;-0.2243857;2.219768;0.2467583;-0.5162094;2.237679;0.260509;-0.5199879;2.140476;9/6/2020 9:50:35 PM
Frame 182;0.3019741;0.238133;2.130126;0.2616014;0.3062432;2.173679;0.2359656;0.7052419;2.17383;0.3003961;0.8435503;2.145297;0.1626852;0.5685567;2.091223;0.1110919;0.3773188;1.95702;0.1615902;0.1874133;1.877182;0.1816698;0.1264784;1.861374;0.3768934;0.6164757;2.270859;0.4144744;0.332605;2.221988;0.5695053;0.2391052;2.372499;0.6203774;0.168315;2.368554;0.2532122;0.1788379;2.083216;0.2744819;-0.1524453;1.958932;0.2842427;-0.4790352;1.907611;0.3351353;-0.5166585;1.841498;0.3672884;0.1794801;2.164013;0.4374412;-0.2380857;2.220955;0.248379;-0.5277302;2.234098;0.2604832;-0.5328614;2.134134;9/6/2020 9:50:35 PM
Frame 183;0.3019741;0.238133;2.130126;0.2616014;0.3062432;2.173679;0.2359656;0.7052419;2.17383;0.3003961;0.8435503;2.145297;0.1626852;0.5685567;2.091223;0.1110919;0.3773188;1.95702;0.1615902;0.1874133;1.877182;0.1816698;0.1264784;1.861374;0.3768934;0.6164757;2.270859;0.4144744;0.332605;2.221988;0.5695053;0.2391052;2.372499;0.6203774;0.168315;2.368554;0.2532122;0.1788379;2.083216;0.2744819;-0.1524453;1.958932;0.2842427;-0.4790352;1.907611;0.3351353;-0.5166585;1.841498;0.3672884;0.1794801;2.164013;0.4374412;-0.2380857;2.220955;0.248379;-0.5277302;2.234098;0.2604832;-0.5328614;2.134134;9/6/2020 9:50:35 PM
