Frames;HipCenter X;HipCenter Y;HipCenter Z;Spine X;Spine Y;Spine Z;ShoulderCenter X;ShoulderCenter Y;ShoulderCenter Z;Head X;Head Y;Head Z;ShoulderLeft X;ShoulderLeft Y;ShoulderLeft Z;ElbowLeft X;ElbowLeft Y;ElbowLeft Z;WristLeft X;WristLeft Y;WristLeft Z;HandLeft X;HandLeft Y;HandLeft Z;ShoulderRight X;ShoulderRight Y;ShoulderRight Z;ElbowRight X;ElbowRight Y;ElbowRight Z;WristRight X;WristRight Y;WristRight Z;HandRight X;HandRight Y;HandRight Z;HipLeft X;HipLeft Y;HipLeft Z;KneeLeft X;KneeLeft Y;KneeLeft Z;AnkleLeft X;AnkleLeft Y;AnkleLeft Z;FootLeft X;FootLeft Y;FootLeft Z;HipRight X;HipRight Y;HipRight Z;KneeRight X;KneeRight Y;KneeRight Z;AnkleRight X;AnkleRight Y;AnkleRight Z;FootRight X;FootRight Y;FootRight Z;Time Stamp
Frame 114;-0.6040367;-0.0871292;2.93732;-0.6420946;-0.0274343;2.951688;-0.8472997;0.2132304;2.932771;-0.6721326;0.3079374;2.848286;-0.924037;0.07615763;2.866195;-0.8669792;0.2565034;2.899625;-0.8375375;0.4331612;2.785168;-0.8260102;0.508076;2.79283;-0.7324593;0.1588723;2.793148;-0.4705493;0.1708227;2.849726;-0.4307615;0.4377334;2.779073;-0.4294334;0.5385138;2.777155;-0.6084387;-0.1578088;2.955209;-0.6742913;0.1574294;2.729677;-0.7155311;-0.1808024;2.908461;-0.7362744;-0.2384575;2.847294;-0.5342026;-0.09651271;2.92576;-0.5023717;0.1632827;2.667268;-0.5138278;-0.2372929;2.853654;-0.5391077;-0.3226337;2.82644;9/14/2022 4:11:03 PM
Frame 115;-0.6040367;-0.0871292;2.93732;-0.6420946;-0.0274343;2.951688;-0.8472997;0.2132304;2.932771;-0.6721326;0.3079374;2.848286;-0.924037;0.07615763;2.866195;-0.8669792;0.2565034;2.899625;-0.8375375;0.4331612;2.785168;-0.8260102;0.508076;2.79283;-0.7324593;0.1588723;2.793148;-0.4705493;0.1708227;2.849726;-0.4307615;0.4377334;2.779073;-0.4294334;0.5385138;2.777155;-0.6084387;-0.1578088;2.955209;-0.6742913;0.1574294;2.729677;-0.7155311;-0.1808024;2.908461;-0.7362744;-0.2384575;2.847294;-0.5342026;-0.09651271;2.92576;-0.5023717;0.1632827;2.667268;-0.5138278;-0.2372929;2.853654;-0.5391077;-0.3226337;2.82644;9/14/2022 4:11:03 PM
Frame 116;-0.6040367;-0.0871292;2.93732;-0.6420946;-0.0274343;2.951688;-0.8472997;0.2132304;2.932771;-0.6721326;0.3079374;2.848286;-0.924037;0.07615763;2.866195;-0.8669792;0.2565034;2.899625;-0.8375375;0.4331612;2.785168;-0.8260102;0.508076;2.79283;-0.7324593;0.1588723;2.793148;-0.4705493;0.1708227;2.849726;-0.4307615;0.4377334;2.779073;-0.4294334;0.5385138;2.777155;-0.6084387;-0.1578088;2.955209;-0.6742913;0.1574294;2.729677;-0.7155311;-0.1808024;2.908461;-0.7362744;-0.2384575;2.847294;-0.5342026;-0.09651271;2.92576;-0.5023717;0.1632827;2.667268;-0.5138278;-0.2372929;2.853654;-0.5391077;-0.3226337;2.82644;9/14/2022 4:11:03 PM
Frame 117;-0.5850201;0.01692046;2.862279;-0.625303;0.04500775;2.887131;-0.8290014;0.2325934;2.903054;-0.6591773;0.3102494;2.835782;-0.8984374;0.09493265;2.83446;-0.8670182;0.2858765;2.869799;-0.8348163;0.4633695;2.792794;-0.823415;0.5220031;2.790346;-0.73729;0.1334881;2.810482;-0.4717166;0.1666926;2.852246;-0.4094777;0.4145406;2.813128;-0.4183131;0.496702;2.79015;-0.5569113;-0.02069837;2.869179;-0.7784514;0.2031177;2.702715;-0.8165523;-0.1434749;2.892242;-0.8157753;-0.20823;2.835361;-0.5451126;0.01990128;2.832894;-0.5036153;-0.2455778;3.005149;-0.5269036;-0.2607406;2.894574;-0.5493809;-0.3419068;2.921801;9/14/2022 4:11:03 PM
Frame 118;-0.5850201;0.01692046;2.862279;-0.625303;0.04500775;2.887131;-0.8290014;0.2325934;2.903054;-0.6591773;0.3102494;2.835782;-0.8984374;0.09493265;2.83446;-0.8670182;0.2858765;2.869799;-0.8348163;0.4633695;2.792794;-0.823415;0.5220031;2.790346;-0.73729;0.1334881;2.810482;-0.4717166;0.1666926;2.852246;-0.4094777;0.4145406;2.813128;-0.4183131;0.496702;2.79015;-0.5569113;-0.02069837;2.869179;-0.7784514;0.2031177;2.702715;-0.8165523;-0.1434749;2.892242;-0.8157753;-0.20823;2.835361;-0.5451126;0.01990128;2.832894;-0.5036153;-0.2455778;3.005149;-0.5269036;-0.2607406;2.894574;-0.5493809;-0.3419068;2.921801;9/14/2022 4:11:03 PM
Frame 119;-0.5700465;-0.05235854;2.895728;-0.6152624;-0.004167232;2.915151;-0.848151;0.2220934;2.924155;-0.6593664;0.3077555;2.8366;-0.908489;0.08945496;2.845014;-0.8833066;0.2793778;2.884625;-0.8367999;0.4388188;2.795705;-0.823431;0.5144298;2.790738;-0.7297347;0.1199337;2.808799;-0.4708452;0.1645458;2.852293;-0.4030398;0.4096392;2.821715;-0.4143929;0.4883161;2.794886;-0.5516819;-0.1053634;2.909578;-0.7305732;0.1778223;2.722435;-0.7547398;-0.1729061;2.913611;-0.7709802;-0.2327903;2.85447;-0.5131482;-0.07454389;2.872847;-0.8534448;-0.192493;2.946134;-0.5167344;-0.3244527;2.974249;-0.5488486;-0.3930285;3.028192;9/14/2022 4:11:03 PM
Frame 120;-0.5700465;-0.05235854;2.895728;-0.6152624;-0.004167232;2.915151;-0.848151;0.2220934;2.924155;-0.6593664;0.3077555;2.8366;-0.908489;0.08945496;2.845014;-0.8833066;0.2793778;2.884625;-0.8367999;0.4388188;2.795705;-0.823431;0.5144298;2.790738;-0.7297347;0.1199337;2.808799;-0.4708452;0.1645458;2.852293;-0.4030398;0.4096392;2.821715;-0.4143929;0.4883161;2.794886;-0.5516819;-0.1053634;2.909578;-0.7305732;0.1778223;2.722435;-0.7547398;-0.1729061;2.913611;-0.7709802;-0.2327903;2.85447;-0.5131482;-0.07454389;2.872847;-0.8534448;-0.192493;2.946134;-0.5167344;-0.3244527;2.974249;-0.5488486;-0.3930285;3.028192;9/14/2022 4:11:03 PM
Frame 121;-0.5432578;-0.1292806;2.921043;-0.5423482;-0.05997694;2.90641;-0.4565556;0.2937465;2.897241;-0.2878275;0.3669592;2.804149;-0.4929272;0.1276578;2.830405;-0.4909916;0.3138409;2.872697;-0.4149162;0.457623;2.742232;-0.4008153;0.5296485;2.73874;-0.7221108;0.1191105;2.804098;-0.467659;0.156245;2.853308;-0.4151874;0.3517137;2.837015;-0.4261112;0.4230609;2.810527;-0.5077314;-0.183202;2.929241;-0.6843542;0.1284982;2.758135;-0.698208;-0.2476095;2.962099;-0.7024571;-0.2864343;3.040752;-0.5806375;-0.1897652;2.920833;-1.012699;-0.05995476;2.85021;-0.5149629;-0.3416417;2.995506;-0.5495341;-0.408177;3.059249;9/14/2022 4:11:03 PM
Frame 122;-0.5538017;-0.1161992;2.937569;-0.5747867;-0.05450524;2.934622;-0.7801176;0.2052302;2.926983;-0.5481558;0.3114032;2.835692;-0.7561724;0.03746191;2.863127;-0.8372413;0.1278374;3.01291;-0.8439599;-0.04867388;2.907228;-0.8385972;-0.1146709;2.900875;-0.7176934;0.1202173;2.801049;-0.4651407;0.1494535;2.854017;-0.4092184;0.3591429;2.829236;-0.4245971;0.4158533;2.810439;-0.532254;-0.1931971;2.950366;-0.6655296;0.1246157;2.761173;-0.6749452;-0.2774681;2.98089;-0.6822725;-0.3302784;3.002801;-0.530916;-0.1141338;2.930206;-0.6539745;0.2543258;2.652098;-0.504006;-0.3536487;3.006698;-0.541529;-0.4160633;3.066834;9/14/2022 4:11:03 PM
Frame 123;-0.5538017;-0.1161992;2.937569;-0.5747867;-0.05450524;2.934622;-0.7801176;0.2052302;2.926983;-0.5481558;0.3114032;2.835692;-0.7561724;0.03746191;2.863127;-0.8372413;0.1278374;3.01291;-0.8439599;-0.04867388;2.907228;-0.8385972;-0.1146709;2.900875;-0.7176934;0.1202173;2.801049;-0.4651407;0.1494535;2.854017;-0.4092184;0.3591429;2.829236;-0.4245971;0.4158533;2.810439;-0.532254;-0.1931971;2.950366;-0.6655296;0.1246157;2.761173;-0.6749452;-0.2774681;2.98089;-0.6822725;-0.3302784;3.002801;-0.530916;-0.1141338;2.930206;-0.6539745;0.2543258;2.652098;-0.504006;-0.3536487;3.006698;-0.541529;-0.4160633;3.066834;9/14/2022 4:11:03 PM
Frame 124;-0.5058698;-0.1078775;2.935276;-0.5637298;-0.05592503;2.942515;-0.8881863;0.1710075;2.937579;-0.6867924;0.2814463;2.851735;-0.9000643;-0.002631802;2.876533;-0.9529355;0.0556162;3.06583;-0.9272543;-0.1162891;2.907863;-0.9310135;-0.1864625;2.908993;-0.7151566;0.1207702;2.799388;-0.4601701;0.1394621;2.851411;-0.4035243;0.3699412;2.825704;-0.4204257;0.4195479;2.809096;-0.5094827;-0.1780544;2.931569;-0.6680838;0.1252886;2.765202;-0.6666976;-0.2881101;2.987748;-0.6828068;-0.3433064;2.955502;-0.4212823;-0.09160783;2.939552;-0.5913658;0.2514412;2.683279;-0.4821503;-0.3486653;2.997339;-0.5227265;-0.410123;3.047244;9/14/2022 4:11:03 PM
Frame 125;-0.5058698;-0.1078775;2.935276;-0.5637298;-0.05592503;2.942515;-0.8881863;0.1710075;2.937579;-0.6867924;0.2814463;2.851735;-0.9000643;-0.002631802;2.876533;-0.9529355;0.0556162;3.06583;-0.9272543;-0.1162891;2.907863;-0.9310135;-0.1864625;2.908993;-0.7151566;0.1207702;2.799388;-0.4601701;0.1394621;2.851411;-0.4035243;0.3699412;2.825704;-0.4204257;0.4195479;2.809096;-0.5094827;-0.1780544;2.931569;-0.6680838;0.1252886;2.765202;-0.6666976;-0.2881101;2.987748;-0.6828068;-0.3433064;2.955502;-0.4212823;-0.09160783;2.939552;-0.5913658;0.2514412;2.683279;-0.4821503;-0.3486653;2.997339;-0.5227265;-0.410123;3.047244;9/14/2022 4:11:03 PM
Frame 126;-0.487928;-0.1031291;2.932835;-0.5568673;-0.05505475;2.945539;-0.9301587;0.1588092;2.94144;-0.724991;0.2725694;2.856657;-0.9415613;-0.01451358;2.880563;-0.9914825;0.04230238;3.074339;-0.9485214;-0.1018649;2.895353;-0.9442706;-0.1945545;2.914579;-0.7135483;0.1213984;2.798312;-0.4581412;0.135815;2.850243;-0.4008963;0.3764167;2.823498;-0.4169305;0.4259786;2.806996;-0.5011845;-0.168084;2.922657;-0.6683471;0.1339106;2.765758;-0.705798;-0.2280392;2.956439;-0.7250266;-0.2870153;2.886112;-0.3727283;-0.08404525;2.939529;-0.5885838;0.2150463;2.72771;-0.4726387;-0.3447903;2.990557;-0.5120264;-0.4051471;3.032144;9/14/2022 4:11:03 PM
Frame 127;-0.487928;-0.1031291;2.932835;-0.5568673;-0.05505475;2.945539;-0.9301587;0.1588092;2.94144;-0.724991;0.2725694;2.856657;-0.9415613;-0.01451358;2.880563;-0.9914825;0.04230238;3.074339;-0.9485214;-0.1018649;2.895353;-0.9442706;-0.1945545;2.914579;-0.7135483;0.1213984;2.798312;-0.4581412;0.135815;2.850243;-0.4008963;0.3764167;2.823498;-0.4169305;0.4259786;2.806996;-0.5011845;-0.168084;2.922657;-0.6683471;0.1339106;2.765758;-0.705798;-0.2280392;2.956439;-0.7250266;-0.2870153;2.886112;-0.3727283;-0.08404525;2.939529;-0.5885838;0.2150463;2.72771;-0.4726387;-0.3447903;2.990557;-0.5120264;-0.4051471;3.032144;9/14/2022 4:11:03 PM
Frame 128;-0.487928;-0.1031291;2.932835;-0.5568673;-0.05505475;2.945539;-0.9301587;0.1588092;2.94144;-0.724991;0.2725694;2.856657;-0.9415613;-0.01451358;2.880563;-0.9914825;0.04230238;3.074339;-0.9485214;-0.1018649;2.895353;-0.9442706;-0.1945545;2.914579;-0.7135483;0.1213984;2.798312;-0.4581412;0.135815;2.850243;-0.4008963;0.3764167;2.823498;-0.4169305;0.4259786;2.806996;-0.5011845;-0.168084;2.922657;-0.6683471;0.1339106;2.765758;-0.705798;-0.2280392;2.956439;-0.7250266;-0.2870153;2.886112;-0.3727283;-0.08404525;2.939529;-0.5885838;0.2150463;2.72771;-0.4726387;-0.3447903;2.990557;-0.5120264;-0.4051471;3.032144;9/14/2022 4:11:03 PM
Frame 129;-0.487928;-0.1031291;2.932835;-0.5568673;-0.05505475;2.945539;-0.9301587;0.1588092;2.94144;-0.724991;0.2725694;2.856657;-0.9415613;-0.01451358;2.880563;-0.9914825;0.04230238;3.074339;-0.9485214;-0.1018649;2.895353;-0.9442706;-0.1945545;2.914579;-0.7135483;0.1213984;2.798312;-0.4581412;0.135815;2.850243;-0.4008963;0.3764167;2.823498;-0.4169305;0.4259786;2.806996;-0.5011845;-0.168084;2.922657;-0.6683471;0.1339106;2.765758;-0.705798;-0.2280392;2.956439;-0.7250266;-0.2870153;2.886112;-0.3727283;-0.08404525;2.939529;-0.5885838;0.2150463;2.72771;-0.4726387;-0.3447903;2.990557;-0.5120264;-0.4051471;3.032144;9/14/2022 4:11:03 PM
Frame 130;-0.4807308;-0.1008831;2.931478;-0.5526439;-0.05367211;2.946366;-0.9102505;0.1704169;2.937058;-0.7361102;0.2700008;2.858097;-0.954085;-0.01312503;2.879887;-0.9697903;0.07498814;3.047937;-0.9511861;-0.06932816;2.881463;-0.9432759;-0.1661377;2.906559;-0.7350169;0.1047221;2.809949;-0.4760504;0.1362271;2.85796;-0.4003551;0.3815345;2.821024;-0.4150413;0.4330512;2.804039;-0.4972372;-0.1586395;2.919387;-0.6744243;0.1406286;2.76454;-0.7295417;-0.1971583;2.938492;-0.7390263;-0.2693486;2.865154;-0.3644724;-0.08480839;2.935029;-0.6230474;0.1718394;2.769411;-0.4672739;-0.3406201;2.985409;-0.505423;-0.4008049;3.022125;9/14/2022 4:11:03 PM
Frame 131;-0.4877305;-0.1104582;2.932618;-0.5510452;-0.05448519;2.94642;-0.8579956;0.2005327;2.91877;-0.628895;0.2898091;2.93476;-0.918342;0.0201246;2.861546;-0.9217262;0.1230983;3.008398;-0.9080879;-0.01841113;2.872886;-0.9057413;-0.1097518;2.893218;-0.7350965;0.1141706;2.811626;-0.4757825;0.1428646;2.85275;-0.4404392;0.4097627;2.790586;-0.4367283;0.4631075;2.780615;-0.5040678;-0.1703609;2.937876;-0.6819277;0.1285751;2.769408;-0.6969754;-0.2624345;2.968141;-0.7167948;-0.3078873;2.886991;-0.4264716;-0.1230849;2.923248;-0.674059;0.1090899;2.756598;-0.5502447;-0.1201072;2.944066;-0.5085256;-0.1991828;2.974676;9/14/2022 4:11:03 PM
Frame 132;-0.4877305;-0.1104582;2.932618;-0.5510452;-0.05448519;2.94642;-0.8579956;0.2005327;2.91877;-0.628895;0.2898091;2.93476;-0.918342;0.0201246;2.861546;-0.9217262;0.1230983;3.008398;-0.9080879;-0.01841113;2.872886;-0.9057413;-0.1097518;2.893218;-0.7350965;0.1141706;2.811626;-0.4757825;0.1428646;2.85275;-0.4404392;0.4097627;2.790586;-0.4367283;0.4631075;2.780615;-0.5040678;-0.1703609;2.937876;-0.6819277;0.1285751;2.769408;-0.6969754;-0.2624345;2.968141;-0.7167948;-0.3078873;2.886991;-0.4264716;-0.1230849;2.923248;-0.674059;0.1090899;2.756598;-0.5502447;-0.1201072;2.944066;-0.5085256;-0.1991828;2.974676;9/14/2022 4:11:03 PM
Frame 133;-0.5449097;-0.08629137;2.951287;-0.5935668;-0.03225853;2.954897;-0.8497197;0.206543;2.91343;-0.6131576;0.288176;2.938169;-0.9060262;0.03018143;2.854254;-0.9132205;0.1313955;3.000719;-0.9012269;-0.01285713;2.870389;-0.9008377;-0.1035402;2.88975;-0.7321303;0.1167377;2.810781;-0.4664565;0.1391742;2.837717;-0.4404956;0.4103644;2.785599;-0.439401;0.467164;2.776008;-0.5367051;-0.1503762;2.975106;-0.6877083;0.12693;2.762894;-0.6931323;-0.2706199;2.971784;-0.7054427;-0.3238308;2.900706;-0.5081875;-0.08912779;2.933408;-0.5613462;0.08960119;2.603072;-0.4952015;-0.03465778;2.80463;-0.4633909;-0.1012077;2.756317;9/14/2022 4:11:03 PM
Frame 134;-0.5449097;-0.08629137;2.951287;-0.5935668;-0.03225853;2.954897;-0.8497197;0.206543;2.91343;-0.6131576;0.288176;2.938169;-0.9060262;0.03018143;2.854254;-0.9132205;0.1313955;3.000719;-0.9012269;-0.01285713;2.870389;-0.9008377;-0.1035402;2.88975;-0.7321303;0.1167377;2.810781;-0.4664565;0.1391742;2.837717;-0.4404956;0.4103644;2.785599;-0.439401;0.467164;2.776008;-0.5367051;-0.1503762;2.975106;-0.6877083;0.12693;2.762894;-0.6931323;-0.2706199;2.971784;-0.7054427;-0.3238308;2.900706;-0.5081875;-0.08912779;2.933408;-0.5613462;0.08960119;2.603072;-0.4952015;-0.03465778;2.80463;-0.4633909;-0.1012077;2.756317;9/14/2022 4:11:03 PM
Frame 135;-0.6222268;-0.01431373;2.937464;-0.651416;0.03030222;2.936084;-0.8458354;0.2093794;2.91032;-0.607293;0.2848672;2.933485;-0.8852586;0.1422826;2.888418;-0.8352075;0.4068598;2.797466;-0.8344885;0.1982342;2.724131;-0.8355446;0.1081402;2.735876;-0.7285913;0.1189954;2.808945;-0.4608201;0.1374157;2.829268;-0.4304994;0.4073178;2.785825;-0.4388576;0.4690689;2.773275;-0.6068923;-0.04210718;2.957988;-0.7196617;0.1659488;2.64756;-0.6914349;-0.2746658;2.973625;-0.7113541;-0.3348038;2.916657;-0.5911687;-0.03648441;2.922418;-0.4010691;0.03793606;2.535948;-0.4874124;-0.2547018;2.924216;-0.5085774;-0.2982199;2.914541;9/14/2022 4:11:03 PM
Frame 136;-0.6222268;-0.01431373;2.937464;-0.651416;0.03030222;2.936084;-0.8458354;0.2093794;2.91032;-0.607293;0.2848672;2.933485;-0.8852586;0.1422826;2.888418;-0.8352075;0.4068598;2.797466;-0.8344885;0.1982342;2.724131;-0.8355446;0.1081402;2.735876;-0.7285913;0.1189954;2.808945;-0.4608201;0.1374157;2.829268;-0.4304994;0.4073178;2.785825;-0.4388576;0.4690689;2.773275;-0.6068923;-0.04210718;2.957988;-0.7196617;0.1659488;2.64756;-0.6914349;-0.2746658;2.973625;-0.7113541;-0.3348038;2.916657;-0.5911687;-0.03648441;2.922418;-0.4010691;0.03793606;2.535948;-0.4874124;-0.2547018;2.924216;-0.5085774;-0.2982199;2.914541;9/14/2022 4:11:03 PM
Frame 137;-0.6041542;-0.03218661;2.942916;-0.6366066;0.01426045;2.938285;-0.8446916;0.2073703;2.907062;-0.6107717;0.278421;2.924319;-0.880399;0.169696;2.898219;-0.8269025;0.3991246;2.782219;-0.8274018;0.2240729;2.719724;-0.8287922;0.1337449;2.729088;-0.7257015;0.1192677;2.80718;-0.4506651;0.1190341;2.793871;-0.4156358;0.3887452;2.794301;-0.4341986;0.4633098;2.773772;-0.6006612;-0.04554508;2.961978;-0.7268602;0.1691745;2.654677;-0.6905652;-0.2767833;2.974594;-0.7151222;-0.3403769;2.925349;-0.5451052;-0.06889898;2.932255;-0.6007739;0.1188561;2.651508;-0.4860154;-0.3532429;2.983098;-0.5303895;-0.3932843;3.001523;9/14/2022 4:11:03 PM
Frame 138;-0.6041542;-0.03218661;2.942916;-0.6366066;0.01426045;2.938285;-0.8446916;0.2073703;2.907062;-0.6107717;0.278421;2.924319;-0.880399;0.169696;2.898219;-0.8269025;0.3991246;2.782219;-0.8274018;0.2240729;2.719724;-0.8287922;0.1337449;2.729088;-0.7257015;0.1192677;2.80718;-0.4506651;0.1190341;2.793871;-0.4156358;0.3887452;2.794301;-0.4341986;0.4633098;2.773772;-0.6006612;-0.04554508;2.961978;-0.7268602;0.1691745;2.654677;-0.6905652;-0.2767833;2.974594;-0.7151222;-0.3403769;2.925349;-0.5451052;-0.06889898;2.932255;-0.6007739;0.1188561;2.651508;-0.4860154;-0.3532429;2.983098;-0.5303895;-0.3932843;3.001523;9/14/2022 4:11:03 PM
Frame 139;-0.6180988;-0.01346459;2.923432;-0.6467248;0.02891072;2.923486;-0.8440289;0.2069317;2.902941;-0.6192397;0.2875843;2.907336;-0.8777339;0.1831662;2.902207;-0.8137164;0.4575327;2.741321;-0.8193921;0.254119;2.693082;-0.8208317;0.163126;2.702348;-0.7230409;0.1206262;2.804688;-0.4475314;0.1134807;2.783183;-0.4190864;0.383147;2.791815;-0.4382038;0.4585347;2.769517;-0.6099194;-0.03016488;2.949738;-0.7120709;0.2068909;2.640255;-0.7490863;-0.1543136;2.83554;-0.7722058;-0.2468323;2.824288;-0.5645759;-0.04768521;2.904087;-0.5302156;0.1616045;2.614507;-0.5005736;-0.3777681;3.000818;-0.5569174;-0.4236507;2.998594;9/14/2022 4:11:04 PM
Frame 140;-0.6486782;0.009949972;2.915914;-0.6680747;0.04672204;2.917912;-0.8442125;0.2075531;2.900511;-0.6247243;0.2940771;2.89754;-0.877435;0.1893743;2.904279;-0.8212186;0.4583555;2.747181;-0.8172175;0.266736;2.68316;-0.8185732;0.1756124;2.692243;-0.7235242;0.1254815;2.802575;-0.4488921;0.1072455;2.777874;-0.4200473;0.3708492;2.789766;-0.4374226;0.4479128;2.767408;-0.6541839;-0.01254587;2.967011;-0.69761;0.1403927;2.605995;-0.724523;-0.2371311;2.928884;-0.7340467;-0.2995797;2.934244;-0.5858794;-0.02558014;2.875283;-0.8594908;-0.06440957;2.642888;-0.5090669;-0.3736864;3.001262;-0.5629539;-0.429852;3.008806;9/14/2022 4:11:04 PM
Frame 141;-0.6486782;0.009949972;2.915914;-0.6680747;0.04672204;2.917912;-0.8442125;0.2075531;2.900511;-0.6247243;0.2940771;2.89754;-0.877435;0.1893743;2.904279;-0.8212186;0.4583555;2.747181;-0.8172175;0.266736;2.68316;-0.8185732;0.1756124;2.692243;-0.7235242;0.1254815;2.802575;-0.4488921;0.1072455;2.777874;-0.4200473;0.3708492;2.789766;-0.4374226;0.4479128;2.767408;-0.6541839;-0.01254587;2.967011;-0.69761;0.1403927;2.605995;-0.724523;-0.2371311;2.928884;-0.7340467;-0.2995797;2.934244;-0.5858794;-0.02558014;2.875283;-0.8594908;-0.06440957;2.642888;-0.5090669;-0.3736864;3.001262;-0.5629539;-0.429852;3.008806;9/14/2022 4:11:04 PM
Frame 142;-0.6810616;0.07938583;2.937456;-0.6989626;0.1109162;2.93367;-0.8440366;0.2125249;2.895267;-0.6534659;0.3493783;2.870171;-0.8805951;0.1874844;2.901601;-0.8346971;0.4373246;2.765347;-0.8259627;0.2590677;2.692269;-0.8272455;0.1672818;2.702451;-0.7240567;0.1476239;2.793296;-0.4519329;0.1016557;2.774735;-0.4223534;0.3619964;2.787566;-0.4374945;0.4385924;2.765602;-0.6909577;0.04821418;2.994419;-0.6776483;0.1175733;2.597609;-0.7024853;-0.2486942;2.819892;-0.7149196;-0.2916118;2.924309;-0.6116034;0.05425298;2.9005;-0.6382536;-0.2822203;2.704474;-0.5126416;-0.3465437;2.989742;-0.5607916;-0.4238353;3.013911;9/14/2022 4:11:04 PM
Frame 143;-0.6810616;0.07938583;2.937456;-0.6989626;0.1109162;2.93367;-0.8440366;0.2125249;2.895267;-0.6534659;0.3493783;2.870171;-0.8805951;0.1874844;2.901601;-0.8346971;0.4373246;2.765347;-0.8259627;0.2590677;2.692269;-0.8272455;0.1672818;2.702451;-0.7240567;0.1476239;2.793296;-0.4519329;0.1016557;2.774735;-0.4223534;0.3619964;2.787566;-0.4374945;0.4385924;2.765602;-0.6909577;0.04821418;2.994419;-0.6776483;0.1175733;2.597609;-0.7024853;-0.2486942;2.819892;-0.7149196;-0.2916118;2.924309;-0.6116034;0.05425298;2.9005;-0.6382536;-0.2822203;2.704474;-0.5126416;-0.3465437;2.989742;-0.5607916;-0.4238353;3.013911;9/14/2022 4:11:04 PM
Frame 144;-0.6937572;0.08593833;2.945988;-0.7095453;0.1228558;2.938637;-0.8453806;0.2226112;2.887716;-0.6722215;0.3350319;2.852206;-0.8832246;0.1871826;2.898462;-0.8381487;0.4342337;2.768257;-0.7602658;0.1984322;2.735544;-0.7542405;0.1266589;2.734554;-0.7252302;0.1577955;2.788939;-0.4560002;0.09842807;2.77317;-0.4236599;0.3583802;2.786725;-0.4376657;0.4335926;2.764835;-0.7091587;0.04759355;2.995907;-0.6517886;0.1297373;2.605555;-0.7008805;-0.2818944;2.92744;-0.7259495;-0.3312537;2.935205;-0.628863;0.05597245;2.926997;-0.5111032;-0.4031475;2.777079;-0.4424654;-0.495978;2.922797;-0.4862071;-0.4513477;2.945541;9/14/2022 4:11:04 PM
Frame 145;-0.6937572;0.08593833;2.945988;-0.7095453;0.1228558;2.938637;-0.8453806;0.2226112;2.887716;-0.6722215;0.3350319;2.852206;-0.8832246;0.1871826;2.898462;-0.8381487;0.4342337;2.768257;-0.7602658;0.1984322;2.735544;-0.7542405;0.1266589;2.734554;-0.7252302;0.1577955;2.788939;-0.4560002;0.09842807;2.77317;-0.4236599;0.3583802;2.786725;-0.4376657;0.4335926;2.764835;-0.7091587;0.04759355;2.995907;-0.6517886;0.1297373;2.605555;-0.7008805;-0.2818944;2.92744;-0.7259495;-0.3312537;2.935205;-0.628863;0.05597245;2.926997;-0.5111032;-0.4031475;2.777079;-0.4424654;-0.495978;2.922797;-0.4862071;-0.4513477;2.945541;9/14/2022 4:11:04 PM
Frame 146;-0.7007124;0.0771936;2.946601;-0.7168449;0.1195151;2.939474;-0.846684;0.2281743;2.88273;-0.6769466;0.3154008;2.843825;-0.8870401;0.1867536;2.892324;-0.8398037;0.4328934;2.769789;-0.7243084;0.1742574;2.754621;-0.7277728;0.1156849;2.744423;-0.7271254;0.1666516;2.78542;-0.4706632;0.08472682;2.765658;-0.4274535;0.3489085;2.785002;-0.4389674;0.4237177;2.763766;-0.720009;0.03491336;2.976486;-0.6270037;0.1389375;2.60298;-0.7045193;-0.291779;2.983359;-0.7290859;-0.3417185;2.937909;-0.6375019;0.04990244;2.935997;-0.5322492;-0.3566769;2.714862;-0.4489633;-0.5250369;2.813747;-0.4825727;-0.5316824;2.78969;9/14/2022 4:11:04 PM
Frame 147;-0.7007124;0.0771936;2.946601;-0.7168449;0.1195151;2.939474;-0.846684;0.2281743;2.88273;-0.6769466;0.3154008;2.843825;-0.8870401;0.1867536;2.892324;-0.8398037;0.4328934;2.769789;-0.7243084;0.1742574;2.754621;-0.7277728;0.1156849;2.744423;-0.7271254;0.1666516;2.78542;-0.4706632;0.08472682;2.765658;-0.4274535;0.3489085;2.785002;-0.4389674;0.4237177;2.763766;-0.720009;0.03491336;2.976486;-0.6270037;0.1389375;2.60298;-0.7045193;-0.291779;2.983359;-0.7290859;-0.3417185;2.937909;-0.6375019;0.04990244;2.935997;-0.5322492;-0.3566769;2.714862;-0.4489633;-0.5250369;2.813747;-0.4825727;-0.5316824;2.78969;9/14/2022 4:11:04 PM
